user_id,interest_id
ae75c4a9-7ea7-409f-a66c-06627caee92d,11
ae75c4a9-7ea7-409f-a66c-06627caee92d,13
ae75c4a9-7ea7-409f-a66c-06627caee92d,15
7b19046f-9ad2-4f03-b469-0a8c894bbccb,4
7b19046f-9ad2-4f03-b469-0a8c894bbccb,6
7b19046f-9ad2-4f03-b469-0a8c894bbccb,8
7b19046f-9ad2-4f03-b469-0a8c894bbccb,15
1878e9de-abc1-4dcc-b6d3-1113c76c1a59,7
1878e9de-abc1-4dcc-b6d3-1113c76c1a59,9
1878e9de-abc1-4dcc-b6d3-1113c76c1a59,11
1878e9de-abc1-4dcc-b6d3-1113c76c1a59,15
1ee0455f-7a11-42b3-883e-1a778adfa225,5
1ee0455f-7a11-42b3-883e-1a778adfa225,6
1ee0455f-7a11-42b3-883e-1a778adfa225,8
1ee0455f-7a11-42b3-883e-1a778adfa225,11
1ee0455f-7a11-42b3-883e-1a778adfa225,12
238a56d0-1293-48e8-a2dc-dd39a1ea5a94,4
238a56d0-1293-48e8-a2dc-dd39a1ea5a94,7
238a56d0-1293-48e8-a2dc-dd39a1ea5a94,9
238a56d0-1293-48e8-a2dc-dd39a1ea5a94,10
238a56d0-1293-48e8-a2dc-dd39a1ea5a94,20
16db286d-1b67-49c2-b2c8-9d4d0fa29db6,2
16db286d-1b67-49c2-b2c8-9d4d0fa29db6,3
16db286d-1b67-49c2-b2c8-9d4d0fa29db6,7
16db286d-1b67-49c2-b2c8-9d4d0fa29db6,12
16db286d-1b67-49c2-b2c8-9d4d0fa29db6,17
b0d526ca-0d90-450b-90b4-50747cab06a8,3
b0d526ca-0d90-450b-90b4-50747cab06a8,11
b0d526ca-0d90-450b-90b4-50747cab06a8,12
b0d526ca-0d90-450b-90b4-50747cab06a8,14
b0d526ca-0d90-450b-90b4-50747cab06a8,18
b0d526ca-0d90-450b-90b4-50747cab06a8,20
801da756-704e-490d-a6e0-da0816bd7066,11
801da756-704e-490d-a6e0-da0816bd7066,12
801da756-704e-490d-a6e0-da0816bd7066,17
801da756-704e-490d-a6e0-da0816bd7066,20
16ce6d70-5405-478a-a25a-cc332ef4b47c,6
16ce6d70-5405-478a-a25a-cc332ef4b47c,8
16ce6d70-5405-478a-a25a-cc332ef4b47c,9
16ce6d70-5405-478a-a25a-cc332ef4b47c,11
16ce6d70-5405-478a-a25a-cc332ef4b47c,12
16ce6d70-5405-478a-a25a-cc332ef4b47c,14
16ce6d70-5405-478a-a25a-cc332ef4b47c,18
04ae859c-0c10-43f9-b75f-3eda713debdb,6
04ae859c-0c10-43f9-b75f-3eda713debdb,9
04ae859c-0c10-43f9-b75f-3eda713debdb,15
ce27506a-6bbb-4843-9346-2fd118966745,10
ce27506a-6bbb-4843-9346-2fd118966745,17
ce27506a-6bbb-4843-9346-2fd118966745,20
eb0e5714-103d-4cc9-9b7e-b0267f027196,11
eb0e5714-103d-4cc9-9b7e-b0267f027196,12
eb0e5714-103d-4cc9-9b7e-b0267f027196,14
eb0e5714-103d-4cc9-9b7e-b0267f027196,17
036311af-4d37-429f-bcee-1957beb2bdf5,9
036311af-4d37-429f-bcee-1957beb2bdf5,14
036311af-4d37-429f-bcee-1957beb2bdf5,18
036311af-4d37-429f-bcee-1957beb2bdf5,19
036311af-4d37-429f-bcee-1957beb2bdf5,20
083adc5e-4f88-4bb2-98cc-7d2b6713765f,6
083adc5e-4f88-4bb2-98cc-7d2b6713765f,10
083adc5e-4f88-4bb2-98cc-7d2b6713765f,11
083adc5e-4f88-4bb2-98cc-7d2b6713765f,12
083adc5e-4f88-4bb2-98cc-7d2b6713765f,20
b84486da-21ec-4b82-bf29-a0ba711862f5,6
b84486da-21ec-4b82-bf29-a0ba711862f5,8
b84486da-21ec-4b82-bf29-a0ba711862f5,10
b84486da-21ec-4b82-bf29-a0ba711862f5,11
b84486da-21ec-4b82-bf29-a0ba711862f5,13
b84486da-21ec-4b82-bf29-a0ba711862f5,14
b84486da-21ec-4b82-bf29-a0ba711862f5,15
9cca5d9d-2083-45f2-baf5-a904076fa298,7
9cca5d9d-2083-45f2-baf5-a904076fa298,13
9cca5d9d-2083-45f2-baf5-a904076fa298,19
9cca5d9d-2083-45f2-baf5-a904076fa298,20
caca8e6f-6250-4097-921b-cd1598cb3532,2
caca8e6f-6250-4097-921b-cd1598cb3532,9
caca8e6f-6250-4097-921b-cd1598cb3532,10
caca8e6f-6250-4097-921b-cd1598cb3532,11
caca8e6f-6250-4097-921b-cd1598cb3532,20
a912e90c-b716-4a56-8005-1c9111759dfd,3
a912e90c-b716-4a56-8005-1c9111759dfd,12
a912e90c-b716-4a56-8005-1c9111759dfd,14
ab9a105c-5f0d-4478-9b04-9f0953d430cb,4
ab9a105c-5f0d-4478-9b04-9f0953d430cb,5
ab9a105c-5f0d-4478-9b04-9f0953d430cb,8
ab9a105c-5f0d-4478-9b04-9f0953d430cb,9
ab9a105c-5f0d-4478-9b04-9f0953d430cb,10
69055cc0-87cb-4fa5-8c26-8295525fd6a6,1
69055cc0-87cb-4fa5-8c26-8295525fd6a6,9
69055cc0-87cb-4fa5-8c26-8295525fd6a6,11
69055cc0-87cb-4fa5-8c26-8295525fd6a6,15
69055cc0-87cb-4fa5-8c26-8295525fd6a6,17
54ff204c-a298-4d0d-bd0e-d9817a501b70,3
54ff204c-a298-4d0d-bd0e-d9817a501b70,5
54ff204c-a298-4d0d-bd0e-d9817a501b70,11
54ff204c-a298-4d0d-bd0e-d9817a501b70,12
54ff204c-a298-4d0d-bd0e-d9817a501b70,14
2237a47b-d19c-43f7-b1bb-db7310cd2750,8
2237a47b-d19c-43f7-b1bb-db7310cd2750,11
2237a47b-d19c-43f7-b1bb-db7310cd2750,15
d0254122-89ed-45f1-9608-36032344bddd,2
d0254122-89ed-45f1-9608-36032344bddd,3
d0254122-89ed-45f1-9608-36032344bddd,9
d0254122-89ed-45f1-9608-36032344bddd,11
d0254122-89ed-45f1-9608-36032344bddd,13
d0254122-89ed-45f1-9608-36032344bddd,14
9c80f797-b35a-496e-a518-bd9b32ba13b9,11
9c80f797-b35a-496e-a518-bd9b32ba13b9,14
9c80f797-b35a-496e-a518-bd9b32ba13b9,15
592aac8f-3efc-40e6-8749-bea31258b4be,4
592aac8f-3efc-40e6-8749-bea31258b4be,8
592aac8f-3efc-40e6-8749-bea31258b4be,9
592aac8f-3efc-40e6-8749-bea31258b4be,10
592aac8f-3efc-40e6-8749-bea31258b4be,11
592aac8f-3efc-40e6-8749-bea31258b4be,13
592aac8f-3efc-40e6-8749-bea31258b4be,20
ff547326-c297-4923-8b93-97313a467f80,3
ff547326-c297-4923-8b93-97313a467f80,9
ff547326-c297-4923-8b93-97313a467f80,12
ff547326-c297-4923-8b93-97313a467f80,15
9de64ac2-5823-48b6-ad5a-3f693fa94794,9
9de64ac2-5823-48b6-ad5a-3f693fa94794,11
9de64ac2-5823-48b6-ad5a-3f693fa94794,13
9de64ac2-5823-48b6-ad5a-3f693fa94794,15
51ebf637-56d7-4151-9a37-caaafc9dbb76,3
51ebf637-56d7-4151-9a37-caaafc9dbb76,7
51ebf637-56d7-4151-9a37-caaafc9dbb76,8
51ebf637-56d7-4151-9a37-caaafc9dbb76,9
51ebf637-56d7-4151-9a37-caaafc9dbb76,11
51ebf637-56d7-4151-9a37-caaafc9dbb76,20
a0cca5a6-1adb-48cd-8eb4-3ddd051a194a,1
a0cca5a6-1adb-48cd-8eb4-3ddd051a194a,9
a0cca5a6-1adb-48cd-8eb4-3ddd051a194a,11
a0cca5a6-1adb-48cd-8eb4-3ddd051a194a,12
a0cca5a6-1adb-48cd-8eb4-3ddd051a194a,14
a0cca5a6-1adb-48cd-8eb4-3ddd051a194a,18
a0cca5a6-1adb-48cd-8eb4-3ddd051a194a,20
ed82293a-7780-4964-81ba-549c9d99252e,9
ed82293a-7780-4964-81ba-549c9d99252e,10
ed82293a-7780-4964-81ba-549c9d99252e,11
ed82293a-7780-4964-81ba-549c9d99252e,17
e85bf3a0-343f-43c6-9d3c-0139253eb5fe,7
e85bf3a0-343f-43c6-9d3c-0139253eb5fe,11
e85bf3a0-343f-43c6-9d3c-0139253eb5fe,12
e85bf3a0-343f-43c6-9d3c-0139253eb5fe,16
cba14f0b-756c-46b4-82ed-29b71212aeae,5
cba14f0b-756c-46b4-82ed-29b71212aeae,11
cba14f0b-756c-46b4-82ed-29b71212aeae,13
d17fb9bc-4d75-4c84-a425-1d1973803d5a,10
d17fb9bc-4d75-4c84-a425-1d1973803d5a,17
d17fb9bc-4d75-4c84-a425-1d1973803d5a,20
1c9ec459-2c6a-47a7-b3cb-6090d55196b1,4
1c9ec459-2c6a-47a7-b3cb-6090d55196b1,5
1c9ec459-2c6a-47a7-b3cb-6090d55196b1,6
1c9ec459-2c6a-47a7-b3cb-6090d55196b1,8
465719ec-e1f8-4d36-9993-f4ac5c2f5ce8,4
465719ec-e1f8-4d36-9993-f4ac5c2f5ce8,5
465719ec-e1f8-4d36-9993-f4ac5c2f5ce8,7
465719ec-e1f8-4d36-9993-f4ac5c2f5ce8,13
4abcf7de-7bd9-4a8b-8086-69d62985a420,7
4abcf7de-7bd9-4a8b-8086-69d62985a420,12
4abcf7de-7bd9-4a8b-8086-69d62985a420,16
4abcf7de-7bd9-4a8b-8086-69d62985a420,18
4abcf7de-7bd9-4a8b-8086-69d62985a420,19
bcd22804-cb9b-430b-879b-fbdade368183,4
bcd22804-cb9b-430b-879b-fbdade368183,8
bcd22804-cb9b-430b-879b-fbdade368183,13
bcd22804-cb9b-430b-879b-fbdade368183,18
d4a71d21-d547-4736-9c69-2ae754d8e3f0,4
d4a71d21-d547-4736-9c69-2ae754d8e3f0,5
d4a71d21-d547-4736-9c69-2ae754d8e3f0,8
d4a71d21-d547-4736-9c69-2ae754d8e3f0,9
f97a0b32-2873-4e32-aeb0-26f42cfbc29d,3
f97a0b32-2873-4e32-aeb0-26f42cfbc29d,4
f97a0b32-2873-4e32-aeb0-26f42cfbc29d,9
f97a0b32-2873-4e32-aeb0-26f42cfbc29d,12
f97a0b32-2873-4e32-aeb0-26f42cfbc29d,14
3577cac5-0476-4aff-b030-5793997dce28,5
3577cac5-0476-4aff-b030-5793997dce28,6
3577cac5-0476-4aff-b030-5793997dce28,7
3577cac5-0476-4aff-b030-5793997dce28,8
3577cac5-0476-4aff-b030-5793997dce28,10
3577cac5-0476-4aff-b030-5793997dce28,12
452777ba-f4f5-499a-b425-429aeb0e3b1c,4
452777ba-f4f5-499a-b425-429aeb0e3b1c,10
452777ba-f4f5-499a-b425-429aeb0e3b1c,12
452777ba-f4f5-499a-b425-429aeb0e3b1c,19
1b030e36-9144-4f9e-b30f-599f3b124204,3
1b030e36-9144-4f9e-b30f-599f3b124204,7
1b030e36-9144-4f9e-b30f-599f3b124204,9
1b030e36-9144-4f9e-b30f-599f3b124204,10
1b030e36-9144-4f9e-b30f-599f3b124204,11
1b030e36-9144-4f9e-b30f-599f3b124204,13
1b030e36-9144-4f9e-b30f-599f3b124204,20
544f4247-a6c8-459e-997a-f558b28f1006,8
544f4247-a6c8-459e-997a-f558b28f1006,9
544f4247-a6c8-459e-997a-f558b28f1006,11
544f4247-a6c8-459e-997a-f558b28f1006,12
544f4247-a6c8-459e-997a-f558b28f1006,15
a76c196d-d55a-489a-9e41-2892f1411a8b,7
a76c196d-d55a-489a-9e41-2892f1411a8b,11
a76c196d-d55a-489a-9e41-2892f1411a8b,12
a76c196d-d55a-489a-9e41-2892f1411a8b,18
a76c196d-d55a-489a-9e41-2892f1411a8b,19
a76c196d-d55a-489a-9e41-2892f1411a8b,20
317b3030-2453-480a-be7a-493d61b447f0,8
317b3030-2453-480a-be7a-493d61b447f0,10
317b3030-2453-480a-be7a-493d61b447f0,11
317b3030-2453-480a-be7a-493d61b447f0,13
317b3030-2453-480a-be7a-493d61b447f0,20
017696a2-9349-44d2-85ef-da7c880e1732,4
017696a2-9349-44d2-85ef-da7c880e1732,5
017696a2-9349-44d2-85ef-da7c880e1732,6
017696a2-9349-44d2-85ef-da7c880e1732,7
017696a2-9349-44d2-85ef-da7c880e1732,11
48ecf4f9-3692-43b7-ae68-8199908358ec,7
48ecf4f9-3692-43b7-ae68-8199908358ec,8
48ecf4f9-3692-43b7-ae68-8199908358ec,11
48ecf4f9-3692-43b7-ae68-8199908358ec,12
48ecf4f9-3692-43b7-ae68-8199908358ec,20
8e9296c5-bcd9-48b9-a595-2c11e6d596ef,8
8e9296c5-bcd9-48b9-a595-2c11e6d596ef,11
8e9296c5-bcd9-48b9-a595-2c11e6d596ef,12
8e9296c5-bcd9-48b9-a595-2c11e6d596ef,14
8e9296c5-bcd9-48b9-a595-2c11e6d596ef,19
8e9296c5-bcd9-48b9-a595-2c11e6d596ef,20
f6806b32-13b0-4bad-8432-75e40ac780cd,7
f6806b32-13b0-4bad-8432-75e40ac780cd,12
f6806b32-13b0-4bad-8432-75e40ac780cd,19
523b8c7a-c2fe-456d-b96a-d35efdae8e10,4
523b8c7a-c2fe-456d-b96a-d35efdae8e10,8
523b8c7a-c2fe-456d-b96a-d35efdae8e10,10
523b8c7a-c2fe-456d-b96a-d35efdae8e10,13
523b8c7a-c2fe-456d-b96a-d35efdae8e10,14
523b8c7a-c2fe-456d-b96a-d35efdae8e10,15
c413e723-b297-4c8d-b0ed-efcc688a626c,8
c413e723-b297-4c8d-b0ed-efcc688a626c,9
c413e723-b297-4c8d-b0ed-efcc688a626c,10
c413e723-b297-4c8d-b0ed-efcc688a626c,12
d8820e49-04ca-49fb-ae6e-24da3db841fb,8
d8820e49-04ca-49fb-ae6e-24da3db841fb,9
d8820e49-04ca-49fb-ae6e-24da3db841fb,15
d8820e49-04ca-49fb-ae6e-24da3db841fb,18
c28e7618-80de-42f7-960e-0d5fc0249abb,11
c28e7618-80de-42f7-960e-0d5fc0249abb,12
c28e7618-80de-42f7-960e-0d5fc0249abb,16
c28e7618-80de-42f7-960e-0d5fc0249abb,18
c28e7618-80de-42f7-960e-0d5fc0249abb,19
d0f286e9-aeb3-4658-8f6c-b7a7d6120051,9
d0f286e9-aeb3-4658-8f6c-b7a7d6120051,11
d0f286e9-aeb3-4658-8f6c-b7a7d6120051,13
d0f286e9-aeb3-4658-8f6c-b7a7d6120051,19
d0f286e9-aeb3-4658-8f6c-b7a7d6120051,20
28719ef7-aaa2-49fe-b12a-4c8df12ddbbe,11
28719ef7-aaa2-49fe-b12a-4c8df12ddbbe,12
28719ef7-aaa2-49fe-b12a-4c8df12ddbbe,13
28719ef7-aaa2-49fe-b12a-4c8df12ddbbe,14
ab6db78b-7377-4bd2-b600-5e71d3b60e91,3
ab6db78b-7377-4bd2-b600-5e71d3b60e91,5
ab6db78b-7377-4bd2-b600-5e71d3b60e91,9
3a08652a-01d6-4fac-9ce5-fcbee3269ae4,4
3a08652a-01d6-4fac-9ce5-fcbee3269ae4,6
3a08652a-01d6-4fac-9ce5-fcbee3269ae4,10
3a08652a-01d6-4fac-9ce5-fcbee3269ae4,11
b78c727b-e0cf-4632-95c8-6d754d1b626c,7
b78c727b-e0cf-4632-95c8-6d754d1b626c,11
b78c727b-e0cf-4632-95c8-6d754d1b626c,12
b78c727b-e0cf-4632-95c8-6d754d1b626c,16
b78c727b-e0cf-4632-95c8-6d754d1b626c,18
b78c727b-e0cf-4632-95c8-6d754d1b626c,19
b78c727b-e0cf-4632-95c8-6d754d1b626c,20
ab4d36f2-bc4b-4bfe-9c61-410dabc43c84,4
ab4d36f2-bc4b-4bfe-9c61-410dabc43c84,7
ab4d36f2-bc4b-4bfe-9c61-410dabc43c84,8
ab4d36f2-bc4b-4bfe-9c61-410dabc43c84,10
ab4d36f2-bc4b-4bfe-9c61-410dabc43c84,20
96166042-3372-46a1-969f-c215f392ece8,2
96166042-3372-46a1-969f-c215f392ece8,9
96166042-3372-46a1-969f-c215f392ece8,11
96166042-3372-46a1-969f-c215f392ece8,13
96166042-3372-46a1-969f-c215f392ece8,14
b9c5c31c-70c5-4d31-b5fa-06019974af0a,6
b9c5c31c-70c5-4d31-b5fa-06019974af0a,9
b9c5c31c-70c5-4d31-b5fa-06019974af0a,10
b9c5c31c-70c5-4d31-b5fa-06019974af0a,11
7c907411-53e7-4a2f-9fb2-368bef893ae6,3
7c907411-53e7-4a2f-9fb2-368bef893ae6,8
7c907411-53e7-4a2f-9fb2-368bef893ae6,9
7c907411-53e7-4a2f-9fb2-368bef893ae6,11
7c907411-53e7-4a2f-9fb2-368bef893ae6,12
7c907411-53e7-4a2f-9fb2-368bef893ae6,14
c3cebde2-04c5-4bd6-8742-5138c5699944,9
c3cebde2-04c5-4bd6-8742-5138c5699944,10
c3cebde2-04c5-4bd6-8742-5138c5699944,18
1350d9cc-bc62-4dbc-b818-0ec25656b4c8,9
1350d9cc-bc62-4dbc-b818-0ec25656b4c8,11
1350d9cc-bc62-4dbc-b818-0ec25656b4c8,14
1350d9cc-bc62-4dbc-b818-0ec25656b4c8,15
1350d9cc-bc62-4dbc-b818-0ec25656b4c8,19
1350d9cc-bc62-4dbc-b818-0ec25656b4c8,20
63e9a468-4a9e-41f5-ad39-fa933a0e0e64,11
63e9a468-4a9e-41f5-ad39-fa933a0e0e64,14
63e9a468-4a9e-41f5-ad39-fa933a0e0e64,17
a0aecded-0f41-4eb0-8992-01472f33e2ed,1
a0aecded-0f41-4eb0-8992-01472f33e2ed,9
a0aecded-0f41-4eb0-8992-01472f33e2ed,11
a0aecded-0f41-4eb0-8992-01472f33e2ed,12
a0aecded-0f41-4eb0-8992-01472f33e2ed,18
921a0f6a-b2e3-4312-947d-dbb1a59b7f17,8
921a0f6a-b2e3-4312-947d-dbb1a59b7f17,9
921a0f6a-b2e3-4312-947d-dbb1a59b7f17,11
921a0f6a-b2e3-4312-947d-dbb1a59b7f17,12
b129122c-5e22-4eac-ada4-bdeab206bf97,9
b129122c-5e22-4eac-ada4-bdeab206bf97,10
b129122c-5e22-4eac-ada4-bdeab206bf97,11
b129122c-5e22-4eac-ada4-bdeab206bf97,16
be819bb5-4387-4c8b-aff9-250ac5ddc5c2,4
be819bb5-4387-4c8b-aff9-250ac5ddc5c2,12
be819bb5-4387-4c8b-aff9-250ac5ddc5c2,14
133e5f53-d96b-496c-9fda-2cf4d64e21fe,6
133e5f53-d96b-496c-9fda-2cf4d64e21fe,8
133e5f53-d96b-496c-9fda-2cf4d64e21fe,10
133e5f53-d96b-496c-9fda-2cf4d64e21fe,12
133e5f53-d96b-496c-9fda-2cf4d64e21fe,16
4c9ed491-fd91-409f-a4ce-61dddd56f08f,7
4c9ed491-fd91-409f-a4ce-61dddd56f08f,10
4c9ed491-fd91-409f-a4ce-61dddd56f08f,11
4c9ed491-fd91-409f-a4ce-61dddd56f08f,12
4c9ed491-fd91-409f-a4ce-61dddd56f08f,18
4c9ed491-fd91-409f-a4ce-61dddd56f08f,20
d2b19326-abcc-4c08-ac49-a94f14bc8481,8
d2b19326-abcc-4c08-ac49-a94f14bc8481,11
d2b19326-abcc-4c08-ac49-a94f14bc8481,13
d2b19326-abcc-4c08-ac49-a94f14bc8481,14
d2b19326-abcc-4c08-ac49-a94f14bc8481,20
d7187d09-a013-49c8-a1b3-d822b39752f7,7
d7187d09-a013-49c8-a1b3-d822b39752f7,8
d7187d09-a013-49c8-a1b3-d822b39752f7,9
d7187d09-a013-49c8-a1b3-d822b39752f7,20
ae923cee-de34-4666-b2f5-d8b68dd987f9,9
ae923cee-de34-4666-b2f5-d8b68dd987f9,11
ae923cee-de34-4666-b2f5-d8b68dd987f9,12
ae923cee-de34-4666-b2f5-d8b68dd987f9,14
ae923cee-de34-4666-b2f5-d8b68dd987f9,19
ea1a0264-de52-481b-a0f7-f867deda082c,4
ea1a0264-de52-481b-a0f7-f867deda082c,7
ea1a0264-de52-481b-a0f7-f867deda082c,11
136f0269-75a4-4b80-bd35-7c42da9c9843,11
136f0269-75a4-4b80-bd35-7c42da9c9843,14
136f0269-75a4-4b80-bd35-7c42da9c9843,18
136f0269-75a4-4b80-bd35-7c42da9c9843,19
9a1159ca-5027-4cc5-acce-0e458cb282f9,9
9a1159ca-5027-4cc5-acce-0e458cb282f9,14
9a1159ca-5027-4cc5-acce-0e458cb282f9,18
9a1159ca-5027-4cc5-acce-0e458cb282f9,20
77ed7cf5-803c-4187-83b3-25897714182f,4
77ed7cf5-803c-4187-83b3-25897714182f,5
77ed7cf5-803c-4187-83b3-25897714182f,7
77ed7cf5-803c-4187-83b3-25897714182f,10
77ed7cf5-803c-4187-83b3-25897714182f,11
77ed7cf5-803c-4187-83b3-25897714182f,20
fafdca7b-2cc4-4de9-ae3c-7a78fdef7d92,1
fafdca7b-2cc4-4de9-ae3c-7a78fdef7d92,10
fafdca7b-2cc4-4de9-ae3c-7a78fdef7d92,15
fafdca7b-2cc4-4de9-ae3c-7a78fdef7d92,20
c347dd6b-20d6-49f1-b00c-10e9d401a28a,2
c347dd6b-20d6-49f1-b00c-10e9d401a28a,4
c347dd6b-20d6-49f1-b00c-10e9d401a28a,5
c347dd6b-20d6-49f1-b00c-10e9d401a28a,8
c347dd6b-20d6-49f1-b00c-10e9d401a28a,10
a591d7b9-6744-40ef-b79a-1c739115b99c,6
a591d7b9-6744-40ef-b79a-1c739115b99c,9
a591d7b9-6744-40ef-b79a-1c739115b99c,13
75c4fd88-9e44-46ab-b324-a068f16ab956,3
75c4fd88-9e44-46ab-b324-a068f16ab956,11
75c4fd88-9e44-46ab-b324-a068f16ab956,14
278dc842-25a6-4a12-919b-ae5cb5106a96,11
278dc842-25a6-4a12-919b-ae5cb5106a96,12
278dc842-25a6-4a12-919b-ae5cb5106a96,13
278dc842-25a6-4a12-919b-ae5cb5106a96,14
c4f2d79f-23af-4742-9bde-78ffe22cfce6,4
c4f2d79f-23af-4742-9bde-78ffe22cfce6,9
c4f2d79f-23af-4742-9bde-78ffe22cfce6,12
c4f2d79f-23af-4742-9bde-78ffe22cfce6,15
d045ce18-decd-4a51-b04a-c4a0b10839a7,4
d045ce18-decd-4a51-b04a-c4a0b10839a7,5
d045ce18-decd-4a51-b04a-c4a0b10839a7,6
d045ce18-decd-4a51-b04a-c4a0b10839a7,8
d045ce18-decd-4a51-b04a-c4a0b10839a7,15
2aefd1c6-5b84-45ec-ba52-ac77cc48ac56,3
2aefd1c6-5b84-45ec-ba52-ac77cc48ac56,8
2aefd1c6-5b84-45ec-ba52-ac77cc48ac56,12
68188865-471e-41c4-ab21-d803009fe1ae,1
68188865-471e-41c4-ab21-d803009fe1ae,14
68188865-471e-41c4-ab21-d803009fe1ae,15
52f2e173-d75b-4075-99c9-bd30847845ad,6
52f2e173-d75b-4075-99c9-bd30847845ad,12
52f2e173-d75b-4075-99c9-bd30847845ad,17
7271cad9-975d-443d-9dc6-13dc2769c77d,7
7271cad9-975d-443d-9dc6-13dc2769c77d,8
7271cad9-975d-443d-9dc6-13dc2769c77d,10
7271cad9-975d-443d-9dc6-13dc2769c77d,11
7271cad9-975d-443d-9dc6-13dc2769c77d,13
7271cad9-975d-443d-9dc6-13dc2769c77d,20
553aa3f4-b0d4-4902-96eb-9580f1ab5102,9
553aa3f4-b0d4-4902-96eb-9580f1ab5102,11
553aa3f4-b0d4-4902-96eb-9580f1ab5102,14
553aa3f4-b0d4-4902-96eb-9580f1ab5102,19
553aa3f4-b0d4-4902-96eb-9580f1ab5102,20
bb262322-0e8b-4c64-957d-3ecaf2e87b49,4
bb262322-0e8b-4c64-957d-3ecaf2e87b49,5
bb262322-0e8b-4c64-957d-3ecaf2e87b49,7
bb262322-0e8b-4c64-957d-3ecaf2e87b49,11
bb262322-0e8b-4c64-957d-3ecaf2e87b49,19
9f62bec9-e71d-4e58-8eb0-f51c0c93bd4e,15
9f62bec9-e71d-4e58-8eb0-f51c0c93bd4e,18
9f62bec9-e71d-4e58-8eb0-f51c0c93bd4e,19
9f62bec9-e71d-4e58-8eb0-f51c0c93bd4e,20
0adcb60f-0603-40e1-a5ed-5a689f27bfe2,1
0adcb60f-0603-40e1-a5ed-5a689f27bfe2,8
0adcb60f-0603-40e1-a5ed-5a689f27bfe2,9
0adcb60f-0603-40e1-a5ed-5a689f27bfe2,11
43381f31-2dca-40f6-af9f-f06934befcd2,1
43381f31-2dca-40f6-af9f-f06934befcd2,12
43381f31-2dca-40f6-af9f-f06934befcd2,14
43381f31-2dca-40f6-af9f-f06934befcd2,18
11938edb-7027-491c-9527-eaf7738ea9cd,2
11938edb-7027-491c-9527-eaf7738ea9cd,7
11938edb-7027-491c-9527-eaf7738ea9cd,8
11938edb-7027-491c-9527-eaf7738ea9cd,9
42985594-b4de-4967-9bb0-fa9bd3a9e08f,5
42985594-b4de-4967-9bb0-fa9bd3a9e08f,9
42985594-b4de-4967-9bb0-fa9bd3a9e08f,12
42985594-b4de-4967-9bb0-fa9bd3a9e08f,19
42985594-b4de-4967-9bb0-fa9bd3a9e08f,20
fa28ce57-bb38-4d8a-a0f3-a2d5cd14c061,4
fa28ce57-bb38-4d8a-a0f3-a2d5cd14c061,6
fa28ce57-bb38-4d8a-a0f3-a2d5cd14c061,9
fa28ce57-bb38-4d8a-a0f3-a2d5cd14c061,12
9e386737-237f-4416-ad22-3e4e59f3de3a,3
9e386737-237f-4416-ad22-3e4e59f3de3a,8
9e386737-237f-4416-ad22-3e4e59f3de3a,11
d10a4f93-a536-4542-b5ff-c16717ab9f40,4
d10a4f93-a536-4542-b5ff-c16717ab9f40,7
d10a4f93-a536-4542-b5ff-c16717ab9f40,8
d10a4f93-a536-4542-b5ff-c16717ab9f40,9
d10a4f93-a536-4542-b5ff-c16717ab9f40,11
d10a4f93-a536-4542-b5ff-c16717ab9f40,13
7b168703-cc4f-43e5-9775-7d74b4db3f7f,8
7b168703-cc4f-43e5-9775-7d74b4db3f7f,11
7b168703-cc4f-43e5-9775-7d74b4db3f7f,12
7b168703-cc4f-43e5-9775-7d74b4db3f7f,13
1488e2ee-e5fc-4fda-a6c5-2e6dbdbec50b,5
1488e2ee-e5fc-4fda-a6c5-2e6dbdbec50b,6
1488e2ee-e5fc-4fda-a6c5-2e6dbdbec50b,7
1488e2ee-e5fc-4fda-a6c5-2e6dbdbec50b,10
1488e2ee-e5fc-4fda-a6c5-2e6dbdbec50b,15
1488e2ee-e5fc-4fda-a6c5-2e6dbdbec50b,16
ba465ba6-c272-4a1d-a2a5-154d5850d7fc,3
ba465ba6-c272-4a1d-a2a5-154d5850d7fc,11
ba465ba6-c272-4a1d-a2a5-154d5850d7fc,14
ba465ba6-c272-4a1d-a2a5-154d5850d7fc,15
ba465ba6-c272-4a1d-a2a5-154d5850d7fc,20
4104f49c-666e-4c48-8185-e1ef630c83c1,3
4104f49c-666e-4c48-8185-e1ef630c83c1,10
4104f49c-666e-4c48-8185-e1ef630c83c1,14
4104f49c-666e-4c48-8185-e1ef630c83c1,15
eb85b268-bb88-4119-939d-492d2322518f,4
eb85b268-bb88-4119-939d-492d2322518f,5
eb85b268-bb88-4119-939d-492d2322518f,6
eb85b268-bb88-4119-939d-492d2322518f,7
eb85b268-bb88-4119-939d-492d2322518f,10
eb85b268-bb88-4119-939d-492d2322518f,12
eb85b268-bb88-4119-939d-492d2322518f,20
eaa9cc85-b28c-4878-9ca7-f4d797d0e0d9,5
eaa9cc85-b28c-4878-9ca7-f4d797d0e0d9,7
eaa9cc85-b28c-4878-9ca7-f4d797d0e0d9,11
06fcdd2c-53a6-496a-9efa-7dd79a271da4,4
06fcdd2c-53a6-496a-9efa-7dd79a271da4,7
06fcdd2c-53a6-496a-9efa-7dd79a271da4,8
06fcdd2c-53a6-496a-9efa-7dd79a271da4,10
06fcdd2c-53a6-496a-9efa-7dd79a271da4,15
06fcdd2c-53a6-496a-9efa-7dd79a271da4,20
