id,event_id,user_id,invited_by,target_type,status,message,sent_at,rsvp_response
2609,505f695d-9135-4ffe-8381-ea0b6bb42c9a,c0f17624-388d-4a76-833d-00a5d20ecc26,2a2ff3aa-a839-4038-a81c-29bf4839823e,DEPARTMENT,RESPONDED,Invitation destinée à votre département,2026-02-03 08:09:44.230608+00:00,NO
2610,39f79abc-22f6-4fd6-b870-8d32a6401060,09c9c2e9-4239-482d-891d-56063049a724,b4288a6b-52f0-44ab-821f-5bb760918a76,INDIVIDUAL,PENDING,Invitation personnalisée selon votre profil,2026-01-15 18:54:41.095253+00:00,
2611,1edd9f4b-0406-4344-8394-80bf84da34b7,c3cebde2-04c5-4bd6-8742-5138c5699944,1ba29722-dcc2-4239-905a-c56c23d4a6fb,DEPARTMENT,PENDING,Événement recommandé pour votre équipe,2026-04-30 10:46:16.490932+00:00,
2612,a3185a6b-943f-48d6-89b9-715ad7f75b33,57ba55cf-425f-48e2-9ed7-0fc2e1c80530,aa4e1ebb-5f2c-431e-b14c-49099924347c,DEPARTMENT,PENDING,Invitation destinée à votre département,2026-02-25 12:02:26.700201+00:00,
2613,b6075cac-0d08-42ad-bb6f-72d804a4abb6,d7187d09-a013-49c8-a1b3-d822b39752f7,c31aaa51-862f-454c-afdf-06d1d6ea07fa,GLOBAL,EXPIRED,Invitation pour tous les collaborateurs,2026-01-27 20:48:37.905017+00:00,
2614,d1b1ad5c-1b42-4e80-9790-51439b58c5b9,11938edb-7027-491c-9527-eaf7738ea9cd,2283e00e-d82e-4663-8d50-14ece1f3a41c,GLOBAL,PENDING,Invitation générale à un événement interne,2026-04-30 15:19:59.189814+00:00,
2615,5fbe9325-fc7a-4484-89c9-2cb427003f58,7c02e81b-64f2-451d-bbab-b807fd72ef10,5147885c-e8a5-473d-88c2-92f1ac8aaab2,DEPARTMENT,RESPONDED,Événement recommandé pour votre équipe,2026-03-22 11:36:35.817677+00:00,YES
2616,d2541a10-9973-4656-8df3-4d62f0403a71,374bb2b1-7239-47b4-a7f3-42a9312229af,8292224d-865d-414d-b46e-895c5152d1a0,DEPARTMENT,RESPONDED,Invitation départementale liée à vos activités,2026-04-12 16:45:54.367565+00:00,MAYBE
2617,36730804-e754-45b2-adb5-e819ea14a7eb,523b8c7a-c2fe-456d-b96a-d35efdae8e10,84e69d57-36b1-481d-a823-b2bb1e0eff7b,GLOBAL,PENDING,Événement ouvert à toute l’entreprise,2026-03-15 03:31:14.066626+00:00,
2618,6b34ce9e-5532-4dba-a0bf-7d62eeafa1dc,48330897-124f-4e58-aa9c-5880e8a51283,93c2ea2c-f36b-43fb-8081-333512ad6dfe,DEPARTMENT,RESPONDED,Invitation destinée à votre département,2026-02-26 01:56:25.228906+00:00,NO
2619,7ca3451d-7f50-42b8-a59f-6a5d1ab17be6,9dd603d9-070f-421c-9578-652d098d33ae,e24ef779-8a19-45dc-82da-af12648144c1,DEPARTMENT,RESPONDED,Invitation destinée à votre département,2026-03-10 13:44:46.521052+00:00,NO
2620,7ca3451d-7f50-42b8-a59f-6a5d1ab17be6,1092232c-ca39-4c9d-90f6-d303d67af0e4,e24ef779-8a19-45dc-82da-af12648144c1,INDIVIDUAL,PENDING,Invitation personnalisée selon votre profil,2026-04-13 19:41:40.927431+00:00,
2621,b22a565b-8fff-497d-a61d-83781fd9a616,9dfc227f-7a2c-4af9-81e9-aaf98bdb8fda,ad0019b6-763f-4495-9027-62286284764a,INDIVIDUAL,RESPONDED,Invitation personnalisée selon votre profil,2026-03-27 01:13:28.815352+00:00,MAYBE
2622,b5faadcb-6290-40f7-9223-a77ecc978af7,33c2a0a3-edc7-43d3-8124-cd893c2c777a,1afa7fed-df03-44c8-b7f4-59e0d64bbaad,DEPARTMENT,RESPONDED,Invitation départementale liée à vos activités,2026-04-02 12:35:18.072902+00:00,YES
2623,073632f0-6ae9-43c8-a230-33ce61439f77,21bcc6ee-e804-4d2e-be58-d741e6310d5e,182f7f8c-7ece-40b1-9940-ad0854333381,GLOBAL,EXPIRED,Événement ouvert à toute l’entreprise,2026-02-04 19:54:04.054042+00:00,
2624,1a293e47-17fb-4d71-990d-c03d93366351,15faaccb-2bbf-40c2-8ccd-d84e51bfe1a3,6dc39d9c-e178-4f38-874c-f4d9d30d1b2e,INDIVIDUAL,PENDING,Invitation personnalisée selon votre profil,2026-04-05 08:55:20.974367+00:00,
2625,e2a0f028-8eb5-4f22-95d2-8d1582a29536,53b3c1c0-71b8-4dde-9428-828a7583ed49,a4a42f9d-a91e-4fe8-9b5b-917d60ef0495,DEPARTMENT,PENDING,Invitation destinée à votre département,2026-04-16 15:57:09.075980+00:00,
2626,b0555c13-8b9f-47bb-8a7d-20bb5b2f7869,eb0e5714-103d-4cc9-9b7e-b0267f027196,aea65023-ce55-417a-a93c-d43c8afc615f,INDIVIDUAL,PENDING,Invitation ciblée pour cet événement,2026-03-29 20:33:19.713842+00:00,
2627,c098c88a-9127-40aa-9f8d-d2a1646ad1c1,7b168703-cc4f-43e5-9775-7d74b4db3f7f,d03f66d8-d99b-4671-a0db-107d9ed5e8e4,INDIVIDUAL,PENDING,Invitation personnalisée selon votre profil,2026-03-20 14:12:35.664872+00:00,
2628,3c0034e3-6b27-406d-ac59-b92c27db6fb4,f74bfc4f-83da-466c-9090-774178a81831,63c7f6a6-1fb9-467e-a32c-b7f7fbd263d6,INDIVIDUAL,PENDING,Invitation ciblée pour cet événement,2026-03-21 03:17:39.363231+00:00,
2629,3c67c7b8-587b-4176-aaab-2524eedda433,aaf51b3f-54ec-45c3-8487-c08aaa05d8c7,4b1a88ac-4167-4eac-a0d2-4e293ef8f000,DEPARTMENT,RESPONDED,Invitation destinée à votre département,2026-03-07 06:00:57.699616+00:00,NO
2630,7eb35b2d-451a-4a04-97a8-804d9b23224c,495bd104-33c7-4b5a-9072-a2d144130630,1a7b75b9-6dfb-43ac-8df5-e9d9c7ef26d8,DEPARTMENT,PENDING,Invitation destinée à votre département,2026-03-26 23:12:50.963101+00:00,
2631,87bad3c8-3954-4cc1-9e75-c83bb740ea24,4b1a88ac-4167-4eac-a0d2-4e293ef8f000,23ce8810-f0b8-4d2e-8e2b-68771418b437,DEPARTMENT,RESPONDED,Événement recommandé pour votre équipe,2026-01-23 18:10:25.479178+00:00,YES
2632,9744267b-93aa-4e81-bf6e-3a49ff2c188c,8f30d88b-449d-4b4a-8d70-907a78ca75cb,1edf11bf-caeb-49fc-8f55-69e63e815dae,GLOBAL,PENDING,Invitation pour tous les collaborateurs,2026-02-19 08:54:26.513040+00:00,
2633,3dfa7a52-9682-4c4b-b9e9-a774176b43c3,9f494bc5-731f-4f38-a367-32640bd2b56d,05ebad91-5c0a-406d-b835-141c19b231e0,GLOBAL,PENDING,Invitation générale à un événement interne,2026-04-28 12:25:44.352126+00:00,
2634,dd245dd5-878a-429a-a1f0-98baa5026422,8062edae-a09d-450b-b9e9-61d162542cc6,8b802ae2-7e2f-4ae3-b9db-55586c1e446d,DEPARTMENT,PENDING,Invitation destinée à votre département,2026-04-18 07:59:45.540924+00:00,
2635,6c382018-beb3-4ca6-a1ec-e15dd0faede5,0d89d375-2da9-4e6e-bf17-55801c583b8e,1350d9cc-bc62-4dbc-b818-0ec25656b4c8,INDIVIDUAL,RESPONDED,Invitation personnalisée selon votre profil,2026-04-09 19:39:18.891652+00:00,YES
2636,7c599268-f746-4e6a-9127-104998e1ca41,786ba2a2-fd55-4c3c-82a9-6ab4566b3717,b03521e4-0ebe-4648-ac5a-5daa0bee8b89,GLOBAL,EXPIRED,Événement ouvert à toute l’entreprise,2026-02-28 17:39:17.905600+00:00,
2637,3a55cd6a-c838-404a-9def-21cd03de60ac,0f921b9c-f5ad-48fc-a6b4-eba7430c551c,18913824-a75f-44b9-a1c5-cec90c6cd419,GLOBAL,PENDING,Événement ouvert à toute l’entreprise,2026-04-16 05:24:31.977522+00:00,
2638,0ecd8622-7de2-4bd2-83ae-31ca4925c47e,11938edb-7027-491c-9527-eaf7738ea9cd,8062edae-a09d-450b-b9e9-61d162542cc6,DEPARTMENT,EXPIRED,Événement recommandé pour votre équipe,2026-02-14 03:58:54.521691+00:00,
2639,89cb71ba-bdf8-4241-9f3b-a4e10605aa05,0b0392ac-a14f-455e-86b0-ae00fdfdf1f6,d7f518f6-8981-4973-9c42-b49423f7f23e,INDIVIDUAL,PENDING,Votre participation serait appréciée,2026-04-05 17:35:49.503052+00:00,
2640,c827e587-1162-4887-9e5b-927b61dd3c69,099e1b0f-acb5-4a7d-829c-134345792106,ae923cee-de34-4666-b2f5-d8b68dd987f9,DEPARTMENT,RESPONDED,Événement recommandé pour votre équipe,2026-02-10 11:31:01.626212+00:00,YES
2641,c098c88a-9127-40aa-9f8d-d2a1646ad1c1,03eeb36f-1602-4d94-af8d-fa5e5db432b8,d03f66d8-d99b-4671-a0db-107d9ed5e8e4,DEPARTMENT,RESPONDED,Invitation départementale liée à vos activités,2026-04-05 03:45:28.013412+00:00,YES
2642,10440011-36d1-45cd-b0f9-29469dc42429,523b8c7a-c2fe-456d-b96a-d35efdae8e10,ab6db78b-7377-4bd2-b600-5e71d3b60e91,GLOBAL,EXPIRED,Événement ouvert à toute l’entreprise,2026-02-17 14:36:10.132378+00:00,
2643,f5317cde-e677-46e1-9803-a3c83fdd38a0,49af6a16-f923-4210-8c56-e311e38c564d,16ce6d70-5405-478a-a25a-cc332ef4b47c,GLOBAL,EXPIRED,Invitation pour tous les collaborateurs,2026-03-06 22:01:29.441641+00:00,
2644,b50aace0-eb21-428e-ba41-bcc486468751,ea1a0264-de52-481b-a0f7-f867deda082c,e24ef779-8a19-45dc-82da-af12648144c1,DEPARTMENT,RESPONDED,Invitation départementale liée à vos activités,2026-03-13 03:56:42.930750+00:00,YES
2645,5b1d66a7-15db-402d-9e18-8abb534ed67c,5cfa3cf8-4522-4c4c-8087-ae79149ab327,233d2989-90d7-4cf0-9bea-58a5e4bac3d2,INDIVIDUAL,RESPONDED,Invitation personnalisée selon votre profil,2026-03-21 16:23:18.039777+00:00,YES
2646,cc3f40b5-c1bf-4c51-9cff-f921d3b5442c,d55887a6-ba09-4137-817b-136eca0eb8fe,0f89f372-8f9b-4e37-a917-95d348270c77,DEPARTMENT,RESPONDED,Invitation départementale liée à vos activités,2026-03-06 10:16:35.912243+00:00,YES
2647,d009127f-7454-4bc0-8581-c5715a9fc88c,38adb4ef-c093-482a-8067-65d85424ebf8,93104829-8594-400a-b598-aff286b49018,DEPARTMENT,PENDING,Événement recommandé pour votre équipe,2026-03-08 01:38:08.887588+00:00,
2648,678e5c49-2025-44bb-a17b-e28c158799b9,6bd3493e-fd88-4531-b028-16a597e8c121,d453c27e-c5d4-48c9-a7d2-c69d9e32bc85,GLOBAL,RESPONDED,Événement ouvert à toute l’entreprise,2026-04-10 01:32:38.390138+00:00,MAYBE
2649,331da1af-2206-4456-bd38-421df652d89d,3784474d-e825-475d-9698-3cd025b65f95,db513ac4-80bc-4d09-864b-24fb5dee1da4,DEPARTMENT,PENDING,Invitation départementale liée à vos activités,2026-02-28 06:42:09.318225+00:00,
2650,14a26d46-5b31-499f-ad00-fc30c8e863e4,d432410f-620e-49df-9646-346e8457b3bf,3fed2f1f-ed8e-425e-a9c7-8401c4bea33c,GLOBAL,RESPONDED,Invitation pour tous les collaborateurs,2026-04-07 04:56:55.773724+00:00,NO
2651,13aab5c0-95c5-438f-ac95-241953e30fa2,36a7aa14-d53e-4d7a-9df0-346370185c99,f2a1a80b-ee11-4d4d-934b-4728eb24d690,DEPARTMENT,RESPONDED,Événement recommandé pour votre équipe,2026-04-18 09:06:42.504912+00:00,YES
2652,0329ecbb-c45d-4cee-8728-bae0024b2e96,3153eaad-facb-4e77-bf73-9a19018c032d,04bb8b7a-cd4c-4a01-91d4-4704fda80686,DEPARTMENT,RESPONDED,Événement recommandé pour votre équipe,2026-03-01 12:16:40.281448+00:00,NO
2653,7c89e0e5-9e1f-41e9-b8f5-a59e5bfc7d51,2ddc0de1-b086-459e-8934-d9b7c1771d9d,d37584ec-a50a-4b61-84db-4ad4f2629fd7,DEPARTMENT,RESPONDED,Invitation destinée à votre département,2026-03-31 22:23:02.969373+00:00,YES
2654,e3710186-11a0-4ab6-ab2e-0823259e08bb,00a63ee3-b72e-4d31-b5f3-e2c9113709fa,3c0142b7-95e6-4f7f-b870-c04bcbdf37c3,DEPARTMENT,RESPONDED,Invitation destinée à votre département,2026-01-15 04:24:43.193668+00:00,MAYBE
2655,25ae592e-4847-4d66-90c9-683867c84a54,ab9a105c-5f0d-4478-9b04-9f0953d430cb,13d27dae-abb6-45aa-8a42-aabcca05524a,GLOBAL,RESPONDED,Invitation pour tous les collaborateurs,2026-04-03 09:42:23.986570+00:00,MAYBE
2656,610b1601-b881-4a17-9947-14bd481a944d,549a7925-348b-43cd-a3b9-dd25c12212b3,b312e220-ae63-4cad-98df-940d573360df,INDIVIDUAL,RESPONDED,Votre participation serait appréciée,2026-04-25 17:07:22.448756+00:00,YES
2657,5d42f5a2-a668-4e5a-9ab7-5eec4028a896,9a6ea003-a666-4c29-8ae5-e7fa86361a43,5b666a1b-6391-46d4-8c0c-b2e34ab3fb1b,INDIVIDUAL,RESPONDED,Invitation personnalisée selon votre profil,2026-03-03 04:40:01.489711+00:00,YES
2658,692c4084-6937-47d1-87a6-30c7aa02f087,8f481282-4da5-453a-8238-b0915c33bf1d,0737a7a1-e7e6-43a8-ade5-027ff9fba167,INDIVIDUAL,PENDING,Invitation personnalisée selon votre profil,2026-03-20 19:19:52.926310+00:00,
2659,d824321d-89e6-4631-85f9-bfbd0214e442,175a4d5b-a9b8-482f-bb16-09ead09c462d,1a5ca586-55ef-4c1b-9c5f-2f5b56931420,GLOBAL,RESPONDED,Événement ouvert à toute l’entreprise,2026-04-04 18:28:56.977276+00:00,YES
2660,ce4542ae-2659-4ccb-a083-64bd069caa2f,72efd112-3855-4a02-9572-9799474fbdf0,82262980-bc3c-49fb-a210-28daa74d1ba3,DEPARTMENT,PENDING,Invitation départementale liée à vos activités,2026-04-22 11:16:47.600739+00:00,
2661,a240d30c-8950-495b-bed6-29ed816b18e9,04bb8b7a-cd4c-4a01-91d4-4704fda80686,33f7c853-3ff8-4418-bdb9-d83a6f30531c,DEPARTMENT,PENDING,Invitation destinée à votre département,2026-04-10 23:33:48.537956+00:00,
2662,a9fa5e08-8447-4af6-8172-9cd8e2c7796f,bb262322-0e8b-4c64-957d-3ecaf2e87b49,8a32d959-70a5-4d75-a21f-8a47260e0f27,GLOBAL,RESPONDED,Événement ouvert à toute l’entreprise,2026-04-13 02:01:16.723346+00:00,MAYBE
2663,d596b677-661d-4daa-91d2-5b24dfb649fd,074ac71d-aafc-47a0-9056-0c48ad4084ce,b15efdd3-914e-4ae6-8521-c1aca1f1b04d,DEPARTMENT,PENDING,Événement recommandé pour votre équipe,2026-03-31 06:03:20.815966+00:00,
2664,196546de-04a1-4596-8ed8-427782dc268c,b13534c3-1d41-4edb-ad71-f6f58ff36484,2ef6e49e-2db4-4aba-9300-2be6b73234f7,DEPARTMENT,PENDING,Événement recommandé pour votre équipe,2026-03-25 16:55:33.801305+00:00,
2665,dfa939af-6607-43a0-b543-8cfa5904ccd0,3fe14d18-0cfa-492c-9c98-5c09e18406f4,ea1a0264-de52-481b-a0f7-f867deda082c,DEPARTMENT,RESPONDED,Événement recommandé pour votre équipe,2026-04-09 19:59:14.592291+00:00,YES
2666,52cbf5a8-4fa4-40ea-8478-24d6f34dff38,54b43be3-84e0-4a95-9d97-8b3b30898bd6,94df617c-7422-4cee-8fff-551c271661f6,INDIVIDUAL,PENDING,Invitation ciblée pour cet événement,2026-04-10 06:28:30.935962+00:00,
2667,235878cd-ac3b-473b-8f9f-dd03f2e66eb5,9f553eb2-43ed-4c97-9e01-f1efa2b58866,e8dda1ab-4e22-4b44-b642-16d429b530e6,GLOBAL,PENDING,Invitation pour tous les collaborateurs,2026-03-01 16:11:14.951953+00:00,
2668,21e43eaf-ef45-4e6b-8dd8-3bf7752c82e5,ebabeeab-3d61-4de8-9cc1-9896c30de71c,60a4713c-9862-4c54-b843-99e82e3e7bea,INDIVIDUAL,RESPONDED,Votre participation serait appréciée,2026-02-23 17:13:20.830738+00:00,MAYBE
2669,f926b5d2-f334-489c-9581-bd03e2bc89a6,7c02e81b-64f2-451d-bbab-b807fd72ef10,6d306999-ddb5-47e6-9aec-107cca3f6bbb,GLOBAL,PENDING,Invitation pour tous les collaborateurs,2026-03-01 13:09:40.577961+00:00,
2670,40cade50-c69d-4917-9e7e-594593d2cc2e,f2adb223-abf2-4dde-8eb2-d0e031d07e62,2b2c1a3c-9712-41b8-86c7-afa44d9e0665,GLOBAL,RESPONDED,Invitation générale à un événement interne,2026-03-20 10:00:44.219548+00:00,NO
2671,2b346d89-d70a-46c4-920c-b49d41d78bc8,b108c01c-8d8b-44d9-b7b4-c8ff2f95bdfa,7b5a28c5-3946-4a3b-ad59-fc33a2e44d00,GLOBAL,PENDING,Événement ouvert à toute l’entreprise,2026-03-22 21:48:11.494962+00:00,
2672,989ad0b0-02f3-42a5-baf8-27e1547bd416,18aee4d1-ff77-49a2-bce1-9d47c65368ae,80d67e75-1cd6-4308-ace2-c8929c58a1fc,INDIVIDUAL,PENDING,Votre participation serait appréciée,2026-03-16 18:53:17.258846+00:00,
2673,af860918-69b7-48fb-833b-901be2c25ab1,44e180ab-f87f-4906-959a-d4208112dfeb,e035811f-10c5-4bfc-a7c0-7eae45940633,INDIVIDUAL,RESPONDED,Votre participation serait appréciée,2026-04-13 18:32:44.427147+00:00,YES
2674,9e3368ce-c38e-48c7-9dad-399e86a0e12f,3cb20e66-1f63-4917-96a0-d76276f9e1ec,a0aa60fd-568a-4e6d-86f9-4d6b89c6e255,GLOBAL,RESPONDED,Invitation générale à un événement interne,2026-04-02 18:31:41.361204+00:00,MAYBE
2675,97a3b52e-269a-43c6-8f5a-ded32c232db0,72efd112-3855-4a02-9572-9799474fbdf0,4c166401-3fd9-47c6-993a-883bd0d2ca29,GLOBAL,RESPONDED,Invitation générale à un événement interne,2026-03-07 21:44:12.418593+00:00,MAYBE
2676,e62ceb00-57ca-432e-bc6a-5701fcbefd0b,b9c5c31c-70c5-4d31-b5fa-06019974af0a,17f812f6-c3b4-4bc7-a54b-f1133fe132f8,INDIVIDUAL,PENDING,Invitation ciblée pour cet événement,2026-03-15 04:15:50.135583+00:00,
2677,39470715-98e8-40aa-bd3c-5c4b6ae7fe66,2a9d41e6-bbad-409a-9305-7d1453de3fff,ad184e40-aa0e-44d2-bd36-24c1cc63cd67,GLOBAL,RESPONDED,Événement ouvert à toute l’entreprise,2026-03-15 13:54:19.522402+00:00,MAYBE
2678,61704030-0a72-4b31-9078-dc225b22df58,07e91d9a-58ac-4123-b88a-e84d593d3c95,60a4713c-9862-4c54-b843-99e82e3e7bea,DEPARTMENT,PENDING,Invitation départementale liée à vos activités,2026-04-05 14:30:44.781235+00:00,
2679,2662f2f2-e147-4bfb-a3b6-41a7cba757de,8d96e8da-9993-495a-a0c2-848796ac710e,ed50e871-1708-4f88-8eff-4450af6fd5de,DEPARTMENT,RESPONDED,Invitation départementale liée à vos activités,2026-03-23 20:50:19.093518+00:00,YES
2680,5d83012d-37d4-43c1-9864-3b1d57609d13,320540a7-1daa-4726-b502-7fecc0270091,0b259536-155f-4e39-9154-32d25e0d2eca,DEPARTMENT,PENDING,Invitation destinée à votre département,2026-04-20 09:01:27.839649+00:00,
2681,7c599268-f746-4e6a-9127-104998e1ca41,399ddb4e-8253-4685-9236-d599b6eef665,b03521e4-0ebe-4648-ac5a-5daa0bee8b89,GLOBAL,RESPONDED,Événement ouvert à toute l’entreprise,2026-02-04 09:51:13.573958+00:00,NO
2682,fa49e32f-86f1-4580-8685-d9d6d3613c26,1350d9cc-bc62-4dbc-b818-0ec25656b4c8,1815820e-1287-4637-b9f1-9bd95f95ca22,DEPARTMENT,PENDING,Invitation départementale liée à vos activités,2026-03-03 15:09:24.060237+00:00,
2683,9c5995e3-33ff-4dde-b5a5-c996c2a300b3,e8dda1ab-4e22-4b44-b642-16d429b530e6,a0f6c262-a0ec-4b15-804b-15a46fdd8632,INDIVIDUAL,PENDING,Votre participation serait appréciée,2026-03-25 17:45:35.695473+00:00,
2684,232b4a56-a9a0-419f-872e-eec6679bc2da,5f646712-930f-479c-89c6-657ca0f5634c,e3a19585-197c-4218-9d75-752360108ba0,INDIVIDUAL,PENDING,Invitation personnalisée selon votre profil,2026-04-27 20:25:46.059114+00:00,
2685,2210923b-c68d-4a2d-b29b-f9e7a5e234d2,ca7c15d4-b63c-43b9-a154-a9f6ec9bd46d,67b9e613-4792-4b7e-88f0-54df3f761ed0,INDIVIDUAL,PENDING,Invitation personnalisée selon votre profil,2026-04-21 13:21:02.663342+00:00,
2686,3c21ac8e-aee8-4cce-909f-fa2aa49b0916,f50ff8d2-296b-430d-bc2e-7a3ba13a75b7,ce175c8f-1175-4928-bf29-79fe69406339,GLOBAL,RESPONDED,Invitation générale à un événement interne,2026-03-10 06:18:59.365621+00:00,YES
2687,d1b1ad5c-1b42-4e80-9790-51439b58c5b9,ab6db78b-7377-4bd2-b600-5e71d3b60e91,2283e00e-d82e-4663-8d50-14ece1f3a41c,GLOBAL,RESPONDED,Invitation pour tous les collaborateurs,2026-04-29 06:31:51.751068+00:00,YES
2688,ac514cb3-9a08-45aa-9111-f46d265bf62f,ac70585c-869a-4f1d-97f0-bd11808c3625,2237a47b-d19c-43f7-b1bb-db7310cd2750,DEPARTMENT,PENDING,Événement recommandé pour votre équipe,2026-02-09 05:49:41.756439+00:00,
2689,24c1ea2e-31ae-49b8-a210-1db89b614ee7,3e5fe20d-95f7-4fea-a0b1-f764d3af1ede,49f84812-c3fe-4a66-b400-497728964a71,GLOBAL,PENDING,Invitation générale à un événement interne,2026-02-03 05:20:33.339023+00:00,
2690,84d53ec1-4692-45b1-b64f-056688594760,ae62feb9-2fe5-4f14-9abc-6d3de60551e9,0deccb0f-28c2-4434-a9fc-b509e554f041,GLOBAL,PENDING,Invitation générale à un événement interne,2026-02-26 07:32:22.041063+00:00,
2691,f22cfef6-1b59-4695-a04a-f935a7666d25,fea147a7-2981-47cc-8b65-ea434394a5f1,13b60d08-4e39-4999-9cce-26b8ce8619c7,GLOBAL,PENDING,Invitation générale à un événement interne,2026-04-10 21:53:23.774183+00:00,
2692,a7336f7a-bf35-43cd-9586-7729f994c062,6c7cb4fb-9e6a-4fe0-b7fd-e2495b748576,dafc105e-50d6-45fc-881b-f8c7648a1d01,INDIVIDUAL,RESPONDED,Votre participation serait appréciée,2026-03-12 21:25:16.098995+00:00,NO
2693,dc2e6c9b-b3d0-4f14-8063-87d336a0d4ed,6531a0f2-47b9-4582-85c5-5d1479aedfd0,2282676e-c8d8-45b4-8148-cb534f3e78bb,DEPARTMENT,EXPIRED,Invitation départementale liée à vos activités,2026-02-22 10:34:36.679362+00:00,
2694,24a521e2-e0cb-4d62-a66c-fcb597f93bf9,e50d8d05-5cc4-4343-b6bc-1df1b3f3d22f,99ce0eb9-db3b-4ba1-9d7e-a6e10271bb8c,INDIVIDUAL,EXPIRED,Votre participation serait appréciée,2026-01-26 01:27:58.454336+00:00,
2695,cdc81e4d-1a1d-49c5-bb5a-9a407771f7b5,ada33a22-047d-41f7-9001-c78a46d52ecc,64d309e9-1dd7-4572-9479-4d2164c080b8,DEPARTMENT,RESPONDED,Invitation départementale liée à vos activités,2026-04-17 03:22:52.232066+00:00,YES
2696,c594977c-a83a-454a-b91e-eee911d77f2d,d0420627-79ac-4ec0-b46a-b70a49edb1d8,ed50e871-1708-4f88-8eff-4450af6fd5de,DEPARTMENT,RESPONDED,Événement recommandé pour votre équipe,2026-04-09 04:13:19.640923+00:00,MAYBE
2697,d098b691-417c-42d7-9c3e-0fdfcdbfb1db,c2c17b8a-e8e3-4734-8a5d-558dcb795104,b8586f4e-0b8d-4c49-99b4-58e4ac4db671,DEPARTMENT,RESPONDED,Invitation départementale liée à vos activités,2026-04-22 22:48:54.901952+00:00,MAYBE
2698,67e34b48-d3e7-4768-a2eb-1ac090988e1f,93c2ea2c-f36b-43fb-8081-333512ad6dfe,495bd104-33c7-4b5a-9072-a2d144130630,DEPARTMENT,RESPONDED,Événement recommandé pour votre équipe,2026-02-10 14:19:50.888530+00:00,YES
2699,b531ce21-8d59-41b9-beed-70982e613728,92c00d82-349d-4eef-bcfb-103b7523b3d7,fd337d25-a333-4d37-94b8-71f30778f874,DEPARTMENT,RESPONDED,Événement recommandé pour votre équipe,2026-03-17 04:10:20.531709+00:00,YES
2700,b2d95066-bef2-46c0-ac7c-077db04abfb7,519b9a11-2a24-4779-b6be-e9dbde661345,1488e2ee-e5fc-4fda-a6c5-2e6dbdbec50b,INDIVIDUAL,RESPONDED,Invitation ciblée pour cet événement,2026-04-28 18:43:41.938270+00:00,YES
2701,eb02ccca-1537-46f0-9651-2c34a32ad660,c6c4c07d-3b41-4f86-8ba6-5dee77d99dd6,8ee4e6aa-49bf-4476-8827-7c43c8576b3a,INDIVIDUAL,RESPONDED,Invitation ciblée pour cet événement,2026-03-25 02:45:49.283788+00:00,MAYBE
2702,d098b691-417c-42d7-9c3e-0fdfcdbfb1db,553f633d-4e8b-4e4b-a5c1-02de094d0933,b8586f4e-0b8d-4c49-99b4-58e4ac4db671,INDIVIDUAL,RESPONDED,Invitation personnalisée selon votre profil,2026-04-19 20:28:39.585956+00:00,YES
2703,08056ed1-31b8-47cb-95ef-39299d322e50,8fb6c560-14f4-4ef9-bab1-bda6ae55864c,96f88851-c0d4-41cf-be20-b08886bc6e6c,GLOBAL,PENDING,Invitation générale à un événement interne,2026-01-24 03:42:12.867147+00:00,
2704,aec93e90-e6d2-487f-a83f-c0168afa27b6,28ed3041-bf44-4e82-90cd-dbc09eec2534,82015a98-3b01-41dc-9cac-7c689d1a99b7,INDIVIDUAL,RESPONDED,Invitation ciblée pour cet événement,2026-04-22 08:55:04.254873+00:00,MAYBE
2705,f770a84d-ce63-418e-802d-0968d4ae5ba3,ae8476f4-9a83-4f9f-a68f-08866cdec032,c0651ad3-8066-41be-bcae-d7c1a16aa7f5,GLOBAL,PENDING,Invitation pour tous les collaborateurs,2026-04-03 03:47:27.336426+00:00,
2706,30d64185-c6bb-450e-ac01-7cca5f18f5d7,bc70bf9e-59c4-4c98-a89c-92f271b748cc,876555c2-25f1-4f17-a598-ae5ea4457ee0,INDIVIDUAL,EXPIRED,Votre participation serait appréciée,2026-01-24 00:14:04.573388+00:00,
2707,a3185a6b-943f-48d6-89b9-715ad7f75b33,a166e45a-4673-4033-bd08-6264c00ab024,aa4e1ebb-5f2c-431e-b14c-49099924347c,DEPARTMENT,RESPONDED,Événement recommandé pour votre équipe,2026-02-15 10:07:07.698321+00:00,MAYBE
2708,718e6a0c-158d-433b-a4e8-b52f8c89b34e,efe3f27d-9b61-4dcc-bdee-66d1ff6634b6,0bbae24c-66cb-42bc-8f35-4e9d6e77ac24,DEPARTMENT,PENDING,Invitation destinée à votre département,2026-04-16 00:05:55.570010+00:00,
2709,196546de-04a1-4596-8ed8-427782dc268c,985eaa3f-7b48-432c-980e-612cac39b2d6,2ef6e49e-2db4-4aba-9300-2be6b73234f7,DEPARTMENT,PENDING,Événement recommandé pour votre équipe,2026-04-09 11:03:31.109699+00:00,
2710,a12c2a6a-50b7-4a4c-bde8-b43812b619a8,66cca95d-9fc9-4eb7-9ec6-1a35ddebfc83,67b9e613-4792-4b7e-88f0-54df3f761ed0,DEPARTMENT,RESPONDED,Événement recommandé pour votre équipe,2026-01-08 07:17:53.002902+00:00,NO
