id,event_id,user_id,status,registered_at,cancelled_at,attendance_status,cancel_reason
1522,58c345d7-c707-4350-8a43-eacf36cfa897,b54fdc5c-e828-48f4-8b75-28fe75c046a8,REGISTERED,2026-02-20 03:54:55.875922+00:00,,ABSENT,
1523,58c345d7-c707-4350-8a43-eacf36cfa897,16f1ef83-2744-47e3-a8fa-a79542e39c6e,REGISTERED,2026-01-21 22:18:43.082203+00:00,,PRESENT,
1524,58c345d7-c707-4350-8a43-eacf36cfa897,f4cd3bad-4dac-4e03-9295-0b1a528ef4eb,REGISTERED,2026-02-28 01:57:16.598014+00:00,,PRESENT,
1525,58c345d7-c707-4350-8a43-eacf36cfa897,a591d7b9-6744-40ef-b79a-1c739115b99c,REGISTERED,2026-02-09 03:58:27.711093+00:00,,ABSENT,
1526,58c345d7-c707-4350-8a43-eacf36cfa897,88ca13bd-4e60-4303-800f-294b5b96f80d,REGISTERED,2026-01-24 02:00:14.720273+00:00,,PRESENT,
1527,58c345d7-c707-4350-8a43-eacf36cfa897,0b8e3edc-e13f-433c-bcda-bf4510acface,CANCELLED,2026-01-07 22:10:36.571630+00:00,2026-01-21 09:44:02.056408+00:00,PENDING,Conflit d’horaire avec une réunion prioritaire.
1528,85576ff6-bdf1-47ff-9955-c3c3f57fbcc1,971f68c9-d724-4aeb-8be7-a6c87cae819c,REGISTERED,2026-03-14 18:59:27.927773+00:00,,PENDING,
1529,85576ff6-bdf1-47ff-9955-c3c3f57fbcc1,2b1a62e7-f4c9-4a41-b2af-ca2285e01546,REGISTERED,2026-03-08 05:35:36.880161+00:00,,PENDING,
1530,85576ff6-bdf1-47ff-9955-c3c3f57fbcc1,fbbaaa64-8cee-4669-9d6e-59242b284466,REGISTERED,2026-04-30 18:53:29.168308+00:00,,PENDING,
1531,85576ff6-bdf1-47ff-9955-c3c3f57fbcc1,5c5fb113-5843-4b29-8933-b0d016b33d25,REGISTERED,2026-04-22 23:27:55.082838+00:00,,PENDING,
1532,85576ff6-bdf1-47ff-9955-c3c3f57fbcc1,76cbf7c4-1a28-4125-bb2c-8e192a892807,REGISTERED,2026-02-19 01:56:29.416038+00:00,,PENDING,
1533,85576ff6-bdf1-47ff-9955-c3c3f57fbcc1,29f74c43-1a2b-4d01-b448-078c38c9e28a,REGISTERED,2026-03-12 17:16:07.248434+00:00,,PENDING,
1534,85576ff6-bdf1-47ff-9955-c3c3f57fbcc1,de3055d4-4360-4203-a8f8-a1dab9fcf241,CANCELLED,2026-04-28 06:30:47.896391+00:00,2026-05-01 00:36:20.136650+00:00,PENDING,Problème de disponibilité logistique.
1535,85576ff6-bdf1-47ff-9955-c3c3f57fbcc1,96fcb81f-46c4-4e0d-9431-72d62e53de35,REGISTERED,2026-04-30 04:03:20.407762+00:00,,PENDING,
1536,85576ff6-bdf1-47ff-9955-c3c3f57fbcc1,d4a71d21-d547-4736-9c69-2ae754d8e3f0,REGISTERED,2026-04-02 04:25:43.914223+00:00,,PENDING,
1537,85576ff6-bdf1-47ff-9955-c3c3f57fbcc1,67b9e613-4792-4b7e-88f0-54df3f761ed0,REGISTERED,2026-02-25 21:04:57.269586+00:00,,PENDING,
1538,85576ff6-bdf1-47ff-9955-c3c3f57fbcc1,7f1597a7-81b9-4a2c-9123-eee64ca91f04,REGISTERED,2026-04-24 16:01:21.284201+00:00,,PENDING,
1539,85576ff6-bdf1-47ff-9955-c3c3f57fbcc1,dd9df6aa-658b-4a83-a5f1-25bf41aa21bd,REGISTERED,2026-04-15 20:50:37.974582+00:00,,PENDING,
1540,85576ff6-bdf1-47ff-9955-c3c3f57fbcc1,4abcf7de-7bd9-4a8b-8086-69d62985a420,CANCELLED,2026-04-20 11:44:10.949150+00:00,2026-04-23 18:58:12.795197+00:00,PENDING,Modification de l’agenda projet.
1541,85576ff6-bdf1-47ff-9955-c3c3f57fbcc1,6e55651b-8ed1-4671-be45-9df63f4dbdb6,REGISTERED,2026-03-03 22:57:41.399718+00:00,,PENDING,
1542,85576ff6-bdf1-47ff-9955-c3c3f57fbcc1,bebe014f-7c1c-4d4c-93b4-536cb5e45af9,REGISTERED,2026-04-09 07:40:27.722627+00:00,,PENDING,
1543,85576ff6-bdf1-47ff-9955-c3c3f57fbcc1,405aedd0-cb27-4b4c-a93e-b03ba37f2948,REGISTERED,2026-02-23 09:48:38.807482+00:00,,PENDING,
1544,85576ff6-bdf1-47ff-9955-c3c3f57fbcc1,9851c669-90b3-4bba-a904-e07bff44c7cb,REGISTERED,2026-03-18 08:09:41.180892+00:00,,PENDING,
1545,85576ff6-bdf1-47ff-9955-c3c3f57fbcc1,e035811f-10c5-4bfc-a7c0-7eae45940633,CANCELLED,2026-04-11 15:24:25.769615+00:00,2026-05-01 00:26:21.506001+00:00,PENDING,Participation remplacée par un collègue.
1546,85576ff6-bdf1-47ff-9955-c3c3f57fbcc1,38f613ea-5861-4cc9-b537-b6b20e606666,REGISTERED,2026-05-01 10:47:05.960375+00:00,,PENDING,
1547,85576ff6-bdf1-47ff-9955-c3c3f57fbcc1,c590c49a-6aa2-4b9e-b7ef-8de08d64a34f,REGISTERED,2026-04-22 20:18:28.945179+00:00,,PENDING,
1548,85576ff6-bdf1-47ff-9955-c3c3f57fbcc1,181e7e03-af2a-43ee-9324-840d14c267d3,REGISTERED,2026-03-11 02:34:40.779553+00:00,,PENDING,
1549,fac06677-4efb-4809-a061-fe48bee85cc3,b129122c-5e22-4eac-ada4-bdeab206bf97,REGISTERED,2026-02-20 17:06:51.872746+00:00,,PENDING,
1550,fac06677-4efb-4809-a061-fe48bee85cc3,4bd7d747-9088-4441-a4ca-12c5a3c80cfb,REGISTERED,2026-01-13 11:26:43.198049+00:00,,PENDING,
1551,fac06677-4efb-4809-a061-fe48bee85cc3,82262980-bc3c-49fb-a210-28daa74d1ba3,REGISTERED,2026-04-08 07:51:20.470170+00:00,,PENDING,
1552,fac06677-4efb-4809-a061-fe48bee85cc3,2529ad7b-3e69-4b87-9e44-0259ec755de2,REGISTERED,2026-03-26 22:38:20.200810+00:00,,PENDING,
1553,fac06677-4efb-4809-a061-fe48bee85cc3,de793784-3e9c-4a5b-a50b-5e1a0437bd90,REGISTERED,2026-03-13 10:02:05.142552+00:00,,PENDING,
1554,fac06677-4efb-4809-a061-fe48bee85cc3,00a63ee3-b72e-4d31-b5f3-e2c9113709fa,REGISTERED,2026-02-25 02:19:02.529039+00:00,,PENDING,
1555,fac06677-4efb-4809-a061-fe48bee85cc3,cdceb895-35d8-4e18-b3c1-c6e0cb902595,REGISTERED,2026-04-29 14:18:56.126579+00:00,,PENDING,
1556,fac06677-4efb-4809-a061-fe48bee85cc3,8447be2e-4776-47d8-b0e5-e6a88f3e7d22,CANCELLED,2026-01-28 22:10:14.209867+00:00,2026-03-14 23:33:01.675051+00:00,PENDING,Session finalement non pertinente pour le profil.
1557,fac06677-4efb-4809-a061-fe48bee85cc3,d07b17dc-7457-4ac7-81fc-f5ba88f492bc,REGISTERED,2026-02-22 12:16:09.081224+00:00,,PENDING,
1558,fac06677-4efb-4809-a061-fe48bee85cc3,db0a6297-8193-47c9-a815-151141095ca6,REGISTERED,2026-04-19 15:09:20.822692+00:00,,PENDING,
1559,fac06677-4efb-4809-a061-fe48bee85cc3,e0b47f14-ef2d-49fc-b298-7e81497f4563,REGISTERED,2026-02-17 04:56:06.910912+00:00,,PENDING,
1560,fac06677-4efb-4809-a061-fe48bee85cc3,6d282e57-ae58-47d1-b0b0-71588701cd4b,REGISTERED,2026-02-26 21:51:21.457615+00:00,,PENDING,
1561,fac06677-4efb-4809-a061-fe48bee85cc3,ea94002e-07bf-4277-9b9a-4f657eaa8125,CANCELLED,2026-03-14 11:43:44.881499+00:00,2026-04-15 23:47:09.204736+00:00,PENDING,Inscription faite par erreur.
1562,fac06677-4efb-4809-a061-fe48bee85cc3,8195d324-ed95-44b5-a354-9232cab4e1c0,REGISTERED,2026-03-28 08:37:28.819294+00:00,,PENDING,
1563,fac06677-4efb-4809-a061-fe48bee85cc3,53bc19ae-6115-4448-91c2-079f930260b9,REGISTERED,2026-04-16 10:14:58.911431+00:00,,PENDING,
1564,fac06677-4efb-4809-a061-fe48bee85cc3,e3327257-45ae-4912-b4c2-08f9cb4d8536,CANCELLED,2026-04-10 20:49:46.793648+00:00,2026-04-29 11:48:42.240039+00:00,PENDING,Modification de l’agenda projet.
1565,fac06677-4efb-4809-a061-fe48bee85cc3,86c5b659-a2b1-435e-ad5f-6550a8be0606,REGISTERED,2026-01-14 13:52:08.598937+00:00,,PENDING,
1566,fac06677-4efb-4809-a061-fe48bee85cc3,13376738-828d-4cdb-b40c-24d0da2a5573,REGISTERED,2026-04-03 02:59:15.666873+00:00,,PENDING,
1567,fac06677-4efb-4809-a061-fe48bee85cc3,debfdb17-41a8-47ec-a914-677fa4a8b9d1,REGISTERED,2026-04-10 21:16:44.835473+00:00,,PENDING,
1568,fac06677-4efb-4809-a061-fe48bee85cc3,2ddc0de1-b086-459e-8934-d9b7c1771d9d,REGISTERED,2026-03-02 17:54:41.072486+00:00,,PENDING,
1569,fac06677-4efb-4809-a061-fe48bee85cc3,aaf51b3f-54ec-45c3-8487-c08aaa05d8c7,CANCELLED,2026-01-07 13:50:01.375047+00:00,2026-04-10 22:49:00.222693+00:00,PENDING,Déplacement professionnel confirmé.
1570,fac06677-4efb-4809-a061-fe48bee85cc3,93c2ea2c-f36b-43fb-8081-333512ad6dfe,REGISTERED,2026-04-04 11:58:09.167157+00:00,,PENDING,
1571,fac06677-4efb-4809-a061-fe48bee85cc3,320540a7-1daa-4726-b502-7fecc0270091,REGISTERED,2026-04-04 19:22:10.597083+00:00,,PENDING,
1572,fac06677-4efb-4809-a061-fe48bee85cc3,f1ea7bc8-4511-4946-992a-69c581e26bef,REGISTERED,2026-04-22 00:44:46.953493+00:00,,PENDING,
1573,86ff6e8e-82fd-4212-9c34-4e6c7b1169ad,523b8c7a-c2fe-456d-b96a-d35efdae8e10,REGISTERED,2026-03-25 10:55:02.436140+00:00,,PENDING,
1574,86ff6e8e-82fd-4212-9c34-4e6c7b1169ad,15faaccb-2bbf-40c2-8ccd-d84e51bfe1a3,REGISTERED,2026-03-25 11:48:39.512591+00:00,,PENDING,
1575,86ff6e8e-82fd-4212-9c34-4e6c7b1169ad,cabfbbfa-d76d-4f74-a0ec-910dd89f4794,REGISTERED,2026-01-20 02:34:48.990879+00:00,,PENDING,
1576,86ff6e8e-82fd-4212-9c34-4e6c7b1169ad,a3befb78-1e74-4bd2-88bc-ea49d60ed7d7,REGISTERED,2026-01-21 23:28:11.148713+00:00,,PENDING,
1577,86ff6e8e-82fd-4212-9c34-4e6c7b1169ad,2d2ef5e3-a9fa-454f-9d27-96ad5903a226,CANCELLED,2026-04-13 19:50:14.180291+00:00,2026-04-14 11:09:14.084510+00:00,PENDING,Invitation déclinée après réévaluation.
1578,86ff6e8e-82fd-4212-9c34-4e6c7b1169ad,3cb20e66-1f63-4917-96a0-d76276f9e1ec,REGISTERED,2026-01-26 15:42:00.474518+00:00,,PENDING,
1579,86ff6e8e-82fd-4212-9c34-4e6c7b1169ad,28719ef7-aaa2-49fe-b12a-4c8df12ddbbe,REGISTERED,2026-03-12 04:46:42.639199+00:00,,PENDING,
1580,86ff6e8e-82fd-4212-9c34-4e6c7b1169ad,9c80f797-b35a-496e-a518-bd9b32ba13b9,REGISTERED,2026-01-27 01:20:59.612461+00:00,,PENDING,
1581,86ff6e8e-82fd-4212-9c34-4e6c7b1169ad,a04f5eda-a557-4705-92b5-88cc55ea6558,REGISTERED,2026-02-23 05:04:02.652960+00:00,,PENDING,
1582,86ff6e8e-82fd-4212-9c34-4e6c7b1169ad,66254aec-711c-4731-ad1b-12358695cff5,REGISTERED,2026-02-13 01:07:45.841386+00:00,,PENDING,
1583,86ff6e8e-82fd-4212-9c34-4e6c7b1169ad,5a279486-f19e-477b-ada8-50c908151f96,CANCELLED,2026-02-14 16:04:28.544125+00:00,2026-02-27 09:40:58.559164+00:00,PENDING,Contrainte de planning de dernière minute.
1584,9c310c8a-230b-4fa5-83e3-97417739fdd1,5dc41219-d217-4f8f-a4d3-a9ec3b263384,REGISTERED,2026-02-19 20:34:33.529203+00:00,,PRESENT,
1585,9c310c8a-230b-4fa5-83e3-97417739fdd1,bc70bf9e-59c4-4c98-a89c-92f271b748cc,REGISTERED,2026-02-25 01:34:13.075186+00:00,,PRESENT,
1586,9c310c8a-230b-4fa5-83e3-97417739fdd1,3e97ef54-2c80-4360-8b88-839042ab9574,REGISTERED,2026-02-25 05:54:57.412434+00:00,,PRESENT,
1587,9c310c8a-230b-4fa5-83e3-97417739fdd1,166df1e8-caee-4766-9016-af436f3aba44,REGISTERED,2026-02-18 06:22:26.276036+00:00,,PRESENT,
1588,9c310c8a-230b-4fa5-83e3-97417739fdd1,67ef2ce8-8158-4061-b39f-1648161b988a,REGISTERED,2026-02-26 09:10:19.159423+00:00,,PRESENT,
1589,9c310c8a-230b-4fa5-83e3-97417739fdd1,d0461ae2-5c05-43f1-a230-208ef643b565,REGISTERED,2026-02-15 16:16:33.824554+00:00,,PRESENT,
1590,9c310c8a-230b-4fa5-83e3-97417739fdd1,d10a4f93-a536-4542-b5ff-c16717ab9f40,REGISTERED,2026-02-27 05:43:31.123190+00:00,,PRESENT,
1591,9c310c8a-230b-4fa5-83e3-97417739fdd1,83b7b362-55ff-44b1-870b-dd179a5fc394,REGISTERED,2026-02-10 00:42:50.078636+00:00,,ABSENT,
1592,9c310c8a-230b-4fa5-83e3-97417739fdd1,5f776928-4b7a-41f4-a20d-06c3a6b003bf,REGISTERED,2026-02-10 21:10:19.207931+00:00,,ABSENT,
1593,9c310c8a-230b-4fa5-83e3-97417739fdd1,3153eaad-facb-4e77-bf73-9a19018c032d,REGISTERED,2026-02-18 20:27:57.311567+00:00,,PRESENT,
1594,9c310c8a-230b-4fa5-83e3-97417739fdd1,f94cae4d-1651-4cf9-829f-4b10982ab3a1,REGISTERED,2026-02-24 16:09:26.211628+00:00,,PRESENT,
1595,9c310c8a-230b-4fa5-83e3-97417739fdd1,78af47a7-ad8d-4faf-a4eb-52cb18a6a2cd,REGISTERED,2026-02-13 23:25:21.173181+00:00,,PRESENT,
1596,9c310c8a-230b-4fa5-83e3-97417739fdd1,cb6d8e05-1472-47ff-b732-cb920eb596dd,REGISTERED,2026-02-25 17:18:30.882374+00:00,,PRESENT,
1597,9c310c8a-230b-4fa5-83e3-97417739fdd1,b3d93062-a120-4b9f-8188-3421e21ae870,REGISTERED,2026-02-14 14:06:49.171624+00:00,,PRESENT,
1598,9c310c8a-230b-4fa5-83e3-97417739fdd1,586058b9-99bc-4600-9f37-87111fcaf37e,REGISTERED,2026-02-24 20:40:02.357167+00:00,,PRESENT,
1599,9c310c8a-230b-4fa5-83e3-97417739fdd1,79813442-5e34-470e-ae19-fde9bd8d21e8,CANCELLED,2026-02-14 13:15:08.577764+00:00,2026-03-17 23:43:12.347252+00:00,PENDING,Inscription faite par erreur.
1600,9c310c8a-230b-4fa5-83e3-97417739fdd1,0a7c3f39-db01-4c8d-b560-eb1abdfe5054,REGISTERED,2026-02-18 01:51:22.151126+00:00,,ABSENT,
1601,9c310c8a-230b-4fa5-83e3-97417739fdd1,d0420627-79ac-4ec0-b46a-b70a49edb1d8,REGISTERED,2026-02-13 08:09:51.160597+00:00,,PRESENT,
1602,9c310c8a-230b-4fa5-83e3-97417739fdd1,29f74c43-1a2b-4d01-b448-078c38c9e28a,REGISTERED,2026-02-25 03:49:12.622959+00:00,,PRESENT,
1603,9c310c8a-230b-4fa5-83e3-97417739fdd1,dadc6b32-cbe4-4de4-a808-13de29ec16d0,REGISTERED,2026-02-17 07:11:52.472143+00:00,,PRESENT,
1604,9c310c8a-230b-4fa5-83e3-97417739fdd1,2d1d0a12-4b10-45f0-b7dc-0403ac89b5a1,REGISTERED,2026-02-25 16:03:24.196350+00:00,,PRESENT,
1605,9c310c8a-230b-4fa5-83e3-97417739fdd1,a8d3e377-0e26-45b7-bd86-63aae9be7dbb,REGISTERED,2026-03-03 12:14:29.018509+00:00,,PRESENT,
1606,9c310c8a-230b-4fa5-83e3-97417739fdd1,4b525688-1acd-4981-b213-0ea3aa8ecb43,CANCELLED,2026-02-20 19:18:38.291970+00:00,2026-03-02 19:52:30.503171+00:00,PENDING,Contrainte de planning de dernière minute.
1607,9c310c8a-230b-4fa5-83e3-97417739fdd1,074ac71d-aafc-47a0-9056-0c48ad4084ce,REGISTERED,2026-02-23 22:37:05.268713+00:00,,PRESENT,
1608,9c310c8a-230b-4fa5-83e3-97417739fdd1,d2b19326-abcc-4c08-ac49-a94f14bc8481,REGISTERED,2026-02-12 09:13:54.295385+00:00,,ABSENT,
1609,9c310c8a-230b-4fa5-83e3-97417739fdd1,2b6d1065-0b7d-4434-8df1-5b0f01a68955,REGISTERED,2026-02-16 10:36:25.126330+00:00,,PRESENT,
1610,9c310c8a-230b-4fa5-83e3-97417739fdd1,8a85cbcb-c372-4854-9d56-ead45338499f,REGISTERED,2026-02-24 03:48:09.386302+00:00,,ABSENT,
1611,9c310c8a-230b-4fa5-83e3-97417739fdd1,9dfc227f-7a2c-4af9-81e9-aaf98bdb8fda,REGISTERED,2026-02-27 09:17:59.854141+00:00,,ABSENT,
1612,9c310c8a-230b-4fa5-83e3-97417739fdd1,7271cad9-975d-443d-9dc6-13dc2769c77d,REGISTERED,2026-02-18 06:34:40.523242+00:00,,PRESENT,
1613,9c310c8a-230b-4fa5-83e3-97417739fdd1,0deccb0f-28c2-4434-a9fc-b509e554f041,REGISTERED,2026-02-22 23:28:14.889907+00:00,,ABSENT,
1614,9c310c8a-230b-4fa5-83e3-97417739fdd1,869f5770-ffbd-42b1-9908-f61f8fbbc8ea,REGISTERED,2026-02-19 10:48:47.350081+00:00,,PRESENT,
1615,9c310c8a-230b-4fa5-83e3-97417739fdd1,9cca5d9d-2083-45f2-baf5-a904076fa298,REGISTERED,2026-02-09 13:45:21.907354+00:00,,PRESENT,
1616,9c310c8a-230b-4fa5-83e3-97417739fdd1,19599c23-5a07-447f-8730-c23290710835,REGISTERED,2026-02-09 17:37:38.489781+00:00,,PRESENT,
1617,9c310c8a-230b-4fa5-83e3-97417739fdd1,d00211fe-b443-439e-afb4-0eaa14b471eb,REGISTERED,2026-02-14 20:18:51.360324+00:00,,PRESENT,
1618,9c310c8a-230b-4fa5-83e3-97417739fdd1,e1a6a44d-3130-4403-b5cb-3639929a10a0,REGISTERED,2026-02-11 04:32:50.848127+00:00,,PRESENT,
1619,9c310c8a-230b-4fa5-83e3-97417739fdd1,09c9c2e9-4239-482d-891d-56063049a724,REGISTERED,2026-02-11 12:08:19.523733+00:00,,PRESENT,
1620,9c310c8a-230b-4fa5-83e3-97417739fdd1,11938edb-7027-491c-9527-eaf7738ea9cd,REGISTERED,2026-02-19 21:12:09.103410+00:00,,PRESENT,
1621,9c310c8a-230b-4fa5-83e3-97417739fdd1,83fa4897-ec74-4b08-86e3-0d09187fe146,REGISTERED,2026-02-26 12:44:46.818991+00:00,,ABSENT,
1622,9c310c8a-230b-4fa5-83e3-97417739fdd1,4c324c73-2dc1-425d-8e1b-f3224f6128ec,REGISTERED,2026-03-02 07:56:45.458948+00:00,,PRESENT,
1623,9c310c8a-230b-4fa5-83e3-97417739fdd1,6bd3493e-fd88-4531-b028-16a597e8c121,REGISTERED,2026-02-10 15:41:48.261020+00:00,,ABSENT,
1624,9c310c8a-230b-4fa5-83e3-97417739fdd1,3dded13e-5120-43d0-a063-fb98185a8252,REGISTERED,2026-03-02 02:41:25.644521+00:00,,PRESENT,
1625,9c310c8a-230b-4fa5-83e3-97417739fdd1,80d67e75-1cd6-4308-ace2-c8929c58a1fc,REGISTERED,2026-02-18 20:55:02.665936+00:00,,PRESENT,
1626,9c310c8a-230b-4fa5-83e3-97417739fdd1,d35f769d-d320-4357-a8ad-0db3cd7e1bcf,REGISTERED,2026-02-15 21:56:04.940724+00:00,,ABSENT,
1627,9c310c8a-230b-4fa5-83e3-97417739fdd1,ea12320a-4a0d-419c-bf03-96d78e585918,REGISTERED,2026-02-14 13:45:06.572649+00:00,,PRESENT,
1628,9c310c8a-230b-4fa5-83e3-97417739fdd1,76a9bda7-4fee-4da7-a23d-97f4c3bfc3a1,REGISTERED,2026-02-11 17:21:06.316719+00:00,,ABSENT,
1629,9c310c8a-230b-4fa5-83e3-97417739fdd1,dac9ce9c-3e17-44ed-ac45-a48a89ca4b8d,REGISTERED,2026-02-10 16:23:42.078999+00:00,,PRESENT,
1630,9c310c8a-230b-4fa5-83e3-97417739fdd1,7dcdee17-8895-4c49-8c8b-2fe06574a692,REGISTERED,2026-02-09 06:50:22.467177+00:00,,PRESENT,
1631,9c310c8a-230b-4fa5-83e3-97417739fdd1,465f2a51-6e74-4cea-b466-c62c29193b73,REGISTERED,2026-02-22 16:25:04.996768+00:00,,ABSENT,
1632,9c310c8a-230b-4fa5-83e3-97417739fdd1,1ba29722-dcc2-4239-905a-c56c23d4a6fb,REGISTERED,2026-02-19 20:23:00.847985+00:00,,PRESENT,
1633,9c310c8a-230b-4fa5-83e3-97417739fdd1,c31a8997-aa4f-4fcd-af44-2a2e36479c4d,REGISTERED,2026-02-22 11:53:09.606089+00:00,,PRESENT,
1634,9c310c8a-230b-4fa5-83e3-97417739fdd1,20ce269e-2582-410c-94a7-4694b2562699,REGISTERED,2026-03-03 00:14:37.673095+00:00,,PRESENT,
1635,9c310c8a-230b-4fa5-83e3-97417739fdd1,bcd22804-cb9b-430b-879b-fbdade368183,REGISTERED,2026-02-25 10:18:06.399207+00:00,,PRESENT,
1636,9c310c8a-230b-4fa5-83e3-97417739fdd1,ed50e871-1708-4f88-8eff-4450af6fd5de,REGISTERED,2026-02-23 16:35:28.282442+00:00,,ABSENT,
1637,9c310c8a-230b-4fa5-83e3-97417739fdd1,b54fdc5c-e828-48f4-8b75-28fe75c046a8,REGISTERED,2026-03-02 22:23:10.755324+00:00,,PRESENT,
1638,9c310c8a-230b-4fa5-83e3-97417739fdd1,ad0019b6-763f-4495-9027-62286284764a,REGISTERED,2026-02-21 10:59:30.674607+00:00,,ABSENT,
1639,9c310c8a-230b-4fa5-83e3-97417739fdd1,74164678-a923-474f-9942-ef98874b21a7,REGISTERED,2026-02-09 21:27:45.764178+00:00,,PRESENT,
1640,9c310c8a-230b-4fa5-83e3-97417739fdd1,d1d788a6-dd4c-4608-94bc-b1fd10c2a24e,REGISTERED,2026-02-16 04:33:11.720043+00:00,,PRESENT,
1641,719af1eb-a2f6-4e9a-8747-04fc7d8e28fa,ed50a04f-41be-4ee7-89ae-aed7531faa34,REGISTERED,2026-05-01 04:30:47.092641+00:00,,PENDING,
1642,719af1eb-a2f6-4e9a-8747-04fc7d8e28fa,8fe78534-8626-4ccb-8a11-1abeb3417110,REGISTERED,2026-04-30 20:23:27.891615+00:00,,PENDING,
1643,719af1eb-a2f6-4e9a-8747-04fc7d8e28fa,ae923cee-de34-4666-b2f5-d8b68dd987f9,REGISTERED,2026-05-01 02:37:04.818352+00:00,,PENDING,
1644,719af1eb-a2f6-4e9a-8747-04fc7d8e28fa,38adb4ef-c093-482a-8067-65d85424ebf8,REGISTERED,2026-05-01 06:56:21.809711+00:00,,PENDING,
1645,719af1eb-a2f6-4e9a-8747-04fc7d8e28fa,f5f28e61-f4ca-473a-8c02-7e708513646c,REGISTERED,2026-04-30 18:14:59.201244+00:00,,PENDING,
1646,719af1eb-a2f6-4e9a-8747-04fc7d8e28fa,05c492af-d761-4387-82ef-5279befcf02d,REGISTERED,2026-05-01 09:00:22.276309+00:00,,PENDING,
1647,719af1eb-a2f6-4e9a-8747-04fc7d8e28fa,0deea514-779a-4aa2-b500-353e426c4bb8,REGISTERED,2026-04-30 21:57:15.104223+00:00,,PENDING,
1648,719af1eb-a2f6-4e9a-8747-04fc7d8e28fa,e0b41b2a-0c7b-41b4-b605-9004a85a2f65,REGISTERED,2026-04-30 19:46:32.963959+00:00,,PENDING,
1649,719af1eb-a2f6-4e9a-8747-04fc7d8e28fa,53234d32-ce6e-4a41-989f-d1958715bab4,REGISTERED,2026-04-30 10:53:55.300052+00:00,,PENDING,
1650,719af1eb-a2f6-4e9a-8747-04fc7d8e28fa,0255ba23-f10c-4e55-a632-f39545ad53f2,CANCELLED,2026-04-30 15:22:01.645054+00:00,2026-05-01 08:22:56.349173+00:00,PENDING,Problème de disponibilité logistique.
1651,0035fc3f-70b9-42a5-a386-bc95ee622a36,9cca5d9d-2083-45f2-baf5-a904076fa298,REGISTERED,2026-04-27 17:38:49.547704+00:00,,PENDING,
1652,0035fc3f-70b9-42a5-a386-bc95ee622a36,d0420627-79ac-4ec0-b46a-b70a49edb1d8,REGISTERED,2026-03-29 02:32:16.733691+00:00,,PENDING,
1653,0035fc3f-70b9-42a5-a386-bc95ee622a36,e1a6a44d-3130-4403-b5cb-3639929a10a0,REGISTERED,2026-02-24 10:50:23.096729+00:00,,PENDING,
1654,0035fc3f-70b9-42a5-a386-bc95ee622a36,83b7b362-55ff-44b1-870b-dd179a5fc394,REGISTERED,2026-04-21 14:56:39.075219+00:00,,PENDING,
1655,0035fc3f-70b9-42a5-a386-bc95ee622a36,fea147a7-2981-47cc-8b65-ea434394a5f1,REGISTERED,2026-03-02 20:19:43.122353+00:00,,PENDING,
1656,0035fc3f-70b9-42a5-a386-bc95ee622a36,cb6d8e05-1472-47ff-b732-cb920eb596dd,REGISTERED,2026-04-24 22:13:48.008710+00:00,,PENDING,
1657,0035fc3f-70b9-42a5-a386-bc95ee622a36,569ecf53-8fa2-437c-b040-27ed48d0b96f,REGISTERED,2026-04-28 08:43:31.264768+00:00,,PENDING,
1658,0035fc3f-70b9-42a5-a386-bc95ee622a36,78af47a7-ad8d-4faf-a4eb-52cb18a6a2cd,REGISTERED,2026-03-29 02:55:47.939618+00:00,,PENDING,
1659,0035fc3f-70b9-42a5-a386-bc95ee622a36,2237a47b-d19c-43f7-b1bb-db7310cd2750,REGISTERED,2026-03-04 02:46:02.865352+00:00,,PENDING,
1660,0035fc3f-70b9-42a5-a386-bc95ee622a36,d1d788a6-dd4c-4608-94bc-b1fd10c2a24e,REGISTERED,2026-04-07 12:46:19.474442+00:00,,PENDING,
1661,0035fc3f-70b9-42a5-a386-bc95ee622a36,3e97ef54-2c80-4360-8b88-839042ab9574,REGISTERED,2026-04-12 12:55:59.346277+00:00,,PENDING,
1662,0035fc3f-70b9-42a5-a386-bc95ee622a36,a3ff7146-5c5d-4b32-aa8d-e1dc67bae50e,CANCELLED,2026-04-03 20:41:14.918236+00:00,2026-04-05 16:24:04.857659+00:00,PENDING,Besoin de suivre une autre session en priorité.
1663,0035fc3f-70b9-42a5-a386-bc95ee622a36,b6421516-65a2-4794-a3cf-e6d057cb9c36,REGISTERED,2026-04-23 03:00:56.384166+00:00,,PENDING,
1664,0035fc3f-70b9-42a5-a386-bc95ee622a36,fd4de66f-9089-4132-b386-bcc0aed023a5,REGISTERED,2026-05-01 01:58:18.118464+00:00,,PENDING,
1665,0035fc3f-70b9-42a5-a386-bc95ee622a36,bcd22804-cb9b-430b-879b-fbdade368183,REGISTERED,2026-03-24 03:27:36.126942+00:00,,PENDING,
1666,0035fc3f-70b9-42a5-a386-bc95ee622a36,465f2a51-6e74-4cea-b466-c62c29193b73,CANCELLED,2026-02-25 20:51:05.554263+00:00,2026-03-04 15:03:14.276419+00:00,PENDING,Contrainte de planning de dernière minute.
1667,40d339c6-9f7e-4c65-80aa-eeed3589bc0a,11938edb-7027-491c-9527-eaf7738ea9cd,REGISTERED,2026-03-03 20:40:38.245556+00:00,,PRESENT,
