event_id,event_title,event_start_at,event_status,event_category,event_audience,event_location_type,target_department_id,capacity,duration_minutes,day_of_week,hour,month,is_morning,is_afternoon,is_afterwork,department_size,events_same_day_count,events_same_department_same_week_count,historical_category_registration_rate,historical_category_attendance_rate,historical_department_participation_rate,historical_hour_registration_rate,historical_day_registration_rate,registered_count,present_count,invitation_count,rsvp_yes_count,rsvp_maybe_count,rsvp_no_count,feedback_count,average_rating,registration_rate,attendance_rate,rsvp_yes_rate,rsvp_no_rate,success_score,success_label,outcome_available
c3b24c74-7c82-4d0a-b8a8-897bfbfca8be,Afterwork innovation - édition 0010,2026-05-02 18:15:00+00:00,DRAFT,Afterwork,DEPARTMENT,EXTERNAL,1,73,150,5,18,5,0,0,1,194,6,0,0.16302068978012835,0.423855761920278,0.17372505543237254,0.3679992674080179,0.1272396023057775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,0
7f971974-ac5c-4a9e-aa07-d3cfe24bd39e,Team building créativité collective - Développement - édition 0774,2026-05-03 09:45:00+00:00,PENDING,Team building,DEPARTMENT,EXTERNAL,6,59,180,6,9,5,1,0,0,103,5,1,0.12921839655585787,0.2450956937799043,0.26343434343434347,0.13080525594688155,0.16979193569815965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,0
8f2841ec-5eb3-4725-b0dc-67772a71c7a6,Challenge innovation hackathon interne - édition 0150,2026-05-03 14:15:00+00:00,PUBLISHED,Innovation,DEPARTMENT,ONSITE,10,45,45,6,14,5,0,1,0,28,5,3,0.06121575342465753,0.11607142857142858,0.2642300194931774,0.07741379041362563,0.16448593770759218,29.0,0.0,13.0,12.0,0.0,0.0,0.0,0.0,0.6444444444444445,0.0,0.9230769230769231,0.0,0.38666666666666666,LOW,1
a28763d6-b434-4e8c-8de2-425a1911f30b,Initiative durable recyclage - édition 0764,2026-05-03 15:15:00+00:00,PUBLISHED,RSE,DEPARTMENT,EXTERNAL,10,77,120,6,15,5,0,1,0,28,5,3,0.11011894773294531,0.22707109721989305,0.23780701754385966,0.15525533576728662,0.1790301348814362,0.0,0.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,LOW,1
391511c9-f31d-4c5a-b046-f93125f00200,Session bien-être nutrition et énergie - édition 0794,2026-05-03 15:30:00+00:00,DRAFT,Bien-être,DEPARTMENT,ONLINE,2,35,120,6,15,5,0,1,0,105,5,3,0.16536297036297037,0.262226430976431,0.05860805860805861,0.14990170349944915,0.173764542679041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,0
ef2cb6f2-25e7-44fd-a839-25b9093cfbc6,Formation finance pour non financiers - édition 0030,2026-05-03 15:45:00+00:00,DRAFT,Formation,DEPARTMENT,ONSITE,12,59,60,6,15,5,0,1,0,22,5,1,0.12763549281406425,0.2562076112496281,0.17366946778711484,0.14490498004946753,0.16879984145963983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,0
543157a8-cee7-47fe-9c1d-496e941e9632,Moment convivial réseau interne - édition 0125,2026-05-03 17:00:00+00:00,PUBLISHED,Afterwork,GLOBAL,EXTERNAL,0,28,120,6,17,5,0,1,0,2,5,0,0.15283189666887032,0.3973647768002607,0.27883898734573653,0.06888888888888889,0.16411095697464984,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,LOW,1
4860e8eb-ddfc-4520-8ca4-e86a6ce28ec7,Lab innovation prototypage rapide - Juridique - édition 0401,2026-05-04 09:15:00+00:00,DRAFT,Innovation,DEPARTMENT,ONLINE,10,91,120,0,9,5,1,0,0,28,2,1,0.095523323484645,0.1092436974789916,0.21618819776714515,0.12695804253667917,0.09839175218492703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,0
af589d7b-c9ce-41f2-bd90-57e48435ec68,Workshop feedback constructif - édition 0137,2026-05-04 10:30:00+00:00,PUBLISHED,Atelier,DEPARTMENT,ONLINE,5,32,90,0,10,5,1,0,0,86,2,0,0.11435059828931832,0.1792733410380469,0.06944444444444445,0.09786313802848089,0.09499893314406747,0.0,0.0,8.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.125,0.375,0.0,LOW,1
4c6d316a-1d2a-4f4d-b8fe-7db6da10cf66,Rencontre réseau réseau inter-départements - édition 0386,2026-05-04 16:00:00+00:00,PUBLISHED,Networking,DEPARTMENT,EXTERNAL,6,134,120,0,16,5,0,1,0,103,2,1,0.07028884001614256,0.26313741051976347,0.23948576675849403,0.07796989767652773,0.09183230203926523,0.0,0.0,8.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.125,0.0,LOW,1
56bb6c3b-10f4-4ea2-9fd4-21daa2bbd373,Atelier feedback constructif - édition 0792,2026-05-05 09:30:00+00:00,PUBLISHED,Atelier,DEPARTMENT,ONLINE,8,52,90,1,9,5,1,0,0,47,7,2,0.1102666483504141,0.1728707217152595,0.27024879070914876,0.12333066989277405,0.08249924736000486,0.0,0.0,14.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.07142857142857142,0.0,LOW,1
3ce0b66a-b112-4439-a4e7-9e814523254b,Atelier innovation automatisation métier - Marketing - édition 0887,2026-05-05 10:45:00+00:00,CANCELLED,Innovation,DEPARTMENT,ONSITE,4,16,120,1,10,5,1,0,0,71,7,0,0.0902164721799425,0.10317460317460318,0.541622807017544,0.09436802595603513,0.07999927016727744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,0
414b29f1-be85-445c-a3f9-da4e3634cb2a,Hackathon idées produit - édition 0033,2026-05-05 11:00:00+00:00,DRAFT,Innovation,DEPARTMENT,ONSITE,6,63,90,1,11,5,1,0,0,103,7,1,0.08546823680205079,0.09774436090225565,0.21952861952861955,0.10712434759150959,0.07764635045647517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,0
c62ef5e8-8052-4387-8eda-2b041d17374c,Journée responsable bénévolat entreprise - Ressources humaines - édition 0498,2026-05-05 13:00:00+00:00,PUBLISHED,RSE,DEPARTMENT,EXTERNAL,2,49,60,1,13,5,0,1,0,105,7,2,0.1053311673967303,0.21719844081902814,0.05442176870748299,0.08522498806166022,0.07542788330057587,0.0,0.0,16.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.1875,0.125,0.0,LOW,1
23980cff-c2ed-491d-a185-76d35cc1d91a,Session valeurs rencontre direction - édition 0820,2026-05-05 13:00:00+00:00,PUBLISHED,Culture d’entreprise,GLOBAL,ONLINE,0,170,120,1,13,5,0,1,0,2,7,0,0.08188636511595732,0.15898617511520738,0.2754385118903007,0.0821812384880295,0.07333266432000432,0.0,0.0,14.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.14285714285714285,0.0,LOW,1
bb92fd99-7d4f-471f-ad8e-8f69110d9ae1,Speed meeting rencontre métiers - Juridique - édition 0450,2026-05-05 13:15:00+00:00,PUBLISHED,Networking,DEPARTMENT,ONSITE,10,217,90,1,13,5,0,1,0,28,7,1,0.06758542309244478,0.25301674088438797,0.19817251461988306,0.07934740267809745,0.07135070041946366,0.0,0.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,LOW,1
9fc7b5d4-8851-4edd-8273-8dc057e5f51a,Session en ligne IoT et capteurs - édition 0026,2026-05-05 14:00:00+00:00,PUBLISHED,Webinaire,DEPARTMENT,ONLINE,11,498,60,1,14,5,0,1,0,24,7,0,0.07462856824260647,0.23941208667374994,0.39792899408284027,0.09631481221465292,0.06947305040842515,0.0,0.0,12.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,LOW,1
a8f3bd41-a65b-4266-98d5-01932b80fcba,Action RSE mobilité durable - édition 0383,2026-05-05 16:30:00+00:00,PUBLISHED,RSE,GLOBAL,ONSITE,0,135,90,1,16,5,0,1,0,2,7,0,0.10094236875519985,0.20814850578490196,0.2721199756024658,0.07537090108731014,0.06769169014154244,0.0,0.0,15.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,LOW,1
7e23b2ce-e55d-49c1-91fd-045a28a2b616,Module d’apprentissage contrats et conformité - édition 0247,2026-05-06 10:30:00+00:00,DRAFT,Formation,DEPARTMENT,ONSITE,2,15,60,2,10,5,1,0,0,105,5,2,0.12183387950433405,0.24456181073828134,0.050793650793650794,0.0911139560954822,0.12313560640132369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,0
34b9498d-775d-41a7-a8be-b17c1bf5cbc8,Table ronde leadership responsable - Qualité - édition 0447,2026-05-06 10:45:00+00:00,PUBLISHED,Conférence,DEPARTMENT,EXTERNAL,8,52,45,2,10,5,1,0,0,47,5,2,0.09441568385812937,0.2880655864345908,0.2552349690030849,0.0880768242256328,0.11928761870128232,18.0,0.0,11.0,3.0,0.0,2.0,0.0,0.0,0.34615384615384615,0.0,0.2727272727272727,0.18181818181818182,0.20769230769230768,LOW,1
24d5df35-17b3-4fab-a981-5dd8ae5a7d02,Webinaire outils collaboratifs - édition 0744,2026-05-06 11:30:00+00:00,PENDING,Webinaire,GLOBAL,ONLINE,0,316,90,2,11,5,1,0,0,2,5,0,0.06965333035976604,0.22345128089549995,0.26888045208338884,0.10387815524025172,0.1261623528665115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,0
36730804-e754-45b2-adb5-e819ea14a7eb,Team building challenge collaboratif - édition 0189,2026-05-06 16:00:00+00:00,PUBLISHED,Team building,GLOBAL,ONSITE,0,29,90,2,16,5,0,1,0,2,5,0,0.12334483307604614,0.2339549804262723,0.26571715264711365,0.07293958169739691,0.12245169542926118,7.0,0.0,17.0,0.0,4.0,1.0,0.0,0.0,0.2413793103448276,0.0,0.0,0.058823529411764705,0.14482758620689656,LOW,1
52cbf5a8-4fa4-40ea-8478-24d6f34dff38,Module d’apprentissage DevOps - édition 0343,2026-05-06 16:00:00+00:00,PUBLISHED,Formation,DEPARTMENT,ONSITE,2,55,180,2,16,5,0,1,0,105,5,2,0.11653675430849343,0.2339286885322691,0.047619047619047616,0.07820332321762911,0.12584962728399166,0.0,0.0,16.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.25,0.0625,0.0,LOW,1
196546de-04a1-4596-8ed8-427782dc268c,Session valeurs collaboration transversale - Finance - édition 0382,2026-05-06 16:15:00+00:00,PUBLISHED,Culture d’entreprise,DEPARTMENT,ONSITE,3,49,45,2,16,5,0,1,0,108,5,1,0.07832608837178526,0.15207373271889402,0.0,0.07583352554436762,0.12235380430388076,0.0,0.0,13.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.15384615384615385,0.0,LOW,1
e46f3940-218d-4bd6-9b21-99b9f9599cb4,Journée responsable économie d’énergie - édition 0139,2026-05-07 15:00:00+00:00,CANCELLED,RSE,GLOBAL,ONSITE,0,254,60,3,15,5,0,1,0,2,1,0,0.09690467400499186,0.1998225655535059,0.26262741831400765,0.14023062585432342,0.08499258950462157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,0
ef589184-1d84-47a7-8022-8c2207c92660,Session en ligne IoT et capteurs - Support client - édition 0325,2026-05-07 16:45:00+00:00,PUBLISHED,Webinaire,DEPARTMENT,ONLINE,9,347,30,3,16,5,0,1,0,51,1,1,0.06529999721228068,0.2094855758395312,0.3344046525864708,0.07360312773423916,0.08249280746036801,12.0,0.0,18.0,6.0,1.0,0.0,0.0,0.0,0.0345821325648415,0.0,0.3333333333333333,0.0,0.0207492795389049,LOW,1
da965dae-756d-441b-8936-f8440e08a8bd,Atelier cohésion résolution de problèmes - édition 0984,2026-05-09 11:15:00+00:00,PUBLISHED,Team building,DEPARTMENT,ONSITE,3,50,120,5,11,5,1,0,0,108,3,1,0.12847676687034099,0.2237830247555648,0.0,0.10082291538024432,0.12380069413535108,0.0,0.0,20.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.35,0.05,0.0,LOW,1
64e79e28-2bc2-4760-803d-f6015b594df7,Session valeurs valeurs et vision - édition 0924,2026-05-09 14:00:00+00:00,DRAFT,Culture d’entreprise,GLOBAL,ONSITE,0,227,60,5,14,5,0,1,0,2,3,0,0.0750625013562942,0.14573732718894009,0.2596087123563754,0.0932078827883738,0.12054278113178922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,0
d10dbb5d-cb93-4d17-bf87-6a7ad9e99f05,Lab innovation prototypage rapide - édition 0521,2026-05-09 15:15:00+00:00,PUBLISHED,Innovation,GLOBAL,ONSITE,0,66,120,5,15,5,0,1,0,2,3,0,0.08119482496194826,0.09285714285714286,0.2566586133523257,0.1358484187963758,0.11745194058994847,0.0,0.0,9.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1111111111111111,0.0,LOW,1
c1a6bd7d-3c45-4662-ac40-9b328b63a094,Session de formation analyse de données - édition 0488,2026-05-09 16:30:00+00:00,PUBLISHED,Formation,DEPARTMENT,EXTERNAL,8,76,180,5,16,5,0,1,0,47,3,2,0.11168105621230622,0.22418165984342453,0.24180154958186992,0.07248824215797067,0.11451564207519975,25.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,0.32894736842105265,0.0,0.8571428571428571,0.0,0.19736842105263158,LOW,1
ddf1f034-02f8-4102-adf1-506f953dacab,Session de formation Power BI - Support client - édition 0714,2026-05-10 11:45:00+00:00,DRAFT,Formation,DEPARTMENT,ONSITE,9,52,90,6,11,5,1,0,0,51,2,1,0.12037170870065607,0.21521439344968754,0.3065375982042649,0.09794226065509448,0.1596755257050647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,0
44dd8351-5010-4a95-8ed1-a21652855e50,Moment convivial nouveaux arrivants - édition 0699,2026-05-10 19:15:00+00:00,REJECTED,Afterwork,GLOBAL,ONSITE,0,55,120,6,19,5,0,0,1,2,2,0,0.14384178510011325,0.3739903781649513,0.2537748087079175,0.05217391304347826,0.15547353818651038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,0
6d00330d-bfd2-481d-a91c-bf1a52452289,Soirée réseau culture interne - édition 0591,2026-05-10 19:45:00+00:00,PUBLISHED,Afterwork,DEPARTMENT,EXTERNAL,7,26,90,6,19,5,0,0,1,77,2,0,0.13585057481677362,0.3532131349335651,0.1871657754010695,0.043478260869565216,0.15148703720736909,0.0,0.0,13.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,1
db224a69-f29c-47ad-8c3b-3d21f2b05b7c,Lab innovation hackathon interne - Développement - édition 0848,2026-05-11 15:15:00+00:00,PUBLISHED,Innovation,DEPARTMENT,EXTERNAL,6,96,60,0,15,5,0,1,0,103,0,2,0.077328404725665,0.08843537414965986,0.20264180264180265,0.13173180004497048,0.08886996971541797,8.0,0.0,18.0,4.0,5.0,4.0,0.0,0.0,0.08333333333333333,0.0,0.2222222222222222,0.2222222222222222,0.049999999999999996,LOW,1
56b96c96-5d7b-4947-ad8d-2a21b22d4e3a,Atelier collaboratif idéation produit - Finance - édition 0040,2026-05-12 10:00:00+00:00,PUBLISHED,Atelier,DEPARTMENT,ONSITE,3,21,180,1,10,5,1,0,0,108,2,0,0.1064643501314343,0.1669096623457678,0.0,0.09640188944912355,0.06599939788800388,12.0,0.0,17.0,4.0,2.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.23529411764705882,0.0,0.3428571428571428,LOW,1
33009069-3d0a-4a5e-9229-c4e4178d49a7,Live interne marketing digital - édition 0414,2026-05-12 11:45:00+00:00,PUBLISHED,Webinaire,DEPARTMENT,ONLINE,9,484,30,1,11,5,1,0,0,51,2,1,0.06349306399772543,0.19716289490779407,0.28295778295778296,0.09522164230356407,0.0783269387060665,0.0,0.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,LOW,1
91d84e8b-66e1-469a-b5e8-ddf49c43965f,Conférence culture agile - édition 0381,2026-05-12 14:30:00+00:00,PUBLISHED,Conférence,GLOBAL,ONLINE,0,94,45,1,14,5,0,1,0,2,2,0,0.11014931900161166,0.27006148728242885,0.2509550886111629,0.09029513645123712,0.0764620115940173,41.0,0.0,18.0,1.0,2.0,0.0,0.0,0.0,0.43617021276595747,0.0,0.05555555555555555,0.0,0.26170212765957446,LOW,1
dc3f4035-7fb4-44d6-86b0-667688d3e195,Soirée réseau réseau interne - édition 0170,2026-05-13 17:00:00+00:00,DRAFT,Afterwork,DEPARTMENT,ONSITE,12,69,150,2,17,5,0,1,0,22,1,3,0.12870054456325922,0.33462296993706164,0.16126450580232093,0.05740740740740741,0.1190469447281002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,0
9c626364-6cd5-4ec4-8ade-fcb877751981,Afterwork culture interne - édition 0332,2026-05-13 17:30:00+00:00,DRAFT,Afterwork,GLOBAL,ONSITE,0,74,120,2,17,5,0,1,0,2,1,0,0.12226551733509625,0.31789182144020856,0.2481973403846666,0.049206349206349205,0.1159141303931502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,0
489ce33b-fc9a-45e5-bde3-1a10041da249,Parcours pratique contrats et conformité - Communication interne - édition 0928,2026-05-14 11:15:00+00:00,PUBLISHED,Formation,DEPARTMENT,ONSITE,12,49,90,3,11,5,1,0,0,22,2,3,0.11574202759678467,0.20693691677854573,0.15051353874883286,0.09264808440346775,0.08112393103478154,0.0,0.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,1
id,Présentation digitale reporting financier - édition 0053,2026-05-14 15:15:00+00:00,PUBLISHED,Webinaire,DEPARTMENT,ONLINE,4,314,60,3,15,5,0,1,0,71,2,1,0.059965671553407346,0.18620940074624995,0.4513523391812866,0.1303083157299223,0.0788704885060376,47.0,0.0,16.0,12.0,0.0,2.0,0.0,0.0,0.14968152866242038,0.0,0.75,0.125,0.08980891719745222,LOW,1
dd245dd5-878a-429a-a1f0-98baa5026422,Speed meeting réseau inter-départements - édition 0690,2026-05-14 16:45:00+00:00,PUBLISHED,Networking,DEPARTMENT,ONSITE,10,93,120,3,16,5,0,1,0,28,2,1,0.06508225927420608,0.24364575048126247,0.1829284750337382,0.07961210677638961,0.08078430040215605,0.0,0.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,LOW,1
52830984-edb8-4f2f-8dc6-5019ba4dfd9e,Atelier cohésion cohésion d’équipe - édition 0752,2026-05-15 09:15:00+00:00,PENDING,Team building,GLOBAL,ONSITE,0,32,240,4,9,5,1,0,0,2,3,0,0.12312356825074344,0.21445873205741628,0.24549954320657238,0.1199048179513081,0.0732909916540347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,0
7ec3f37d-6e52-4e8e-a922-aa701d36ae0f,Team building escape game interne - Marketing - édition 0737,2026-05-15 10:45:00+00:00,CANCELLED,Team building,DEPARTMENT,EXTERNAL,4,64,180,4,10,5,1,0,0,71,3,1,0.11819862552071371,0.20588038277511964,0.3868734335839599,0.11124647326098128,0.07084795859890021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,0
3cb1025c-f447-469e-89ee-f1cf5a678881,Pause prévention équilibre professionnel - Ventes - édition 0241,2026-05-15 16:00:00+00:00,PUBLISHED,Bien-être,DEPARTMENT,ONSITE,5,37,120,4,16,5,0,1,0,86,3,0,0.15817327599936296,0.2508252818035427,0.06410256410256411,0.07746042821486557,0.06856254057958085,0.0,0.0,16.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.25,0.0625,0.0,LOW,1
f656297a-977a-4f77-ab2b-d94c57b2033c,Défi collaboratif créativité collective - édition 0952,2026-05-15 16:15:00+00:00,DRAFT,Team building,DEPARTMENT,EXTERNAL,6,29,120,4,16,5,0,1,0,103,3,2,0.11365252453914779,0.1979619065145381,0.18816738816738818,0.07542199589342173,0.06641996118646895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,0
3c6d240b-6697-466c-9fa5-1348ee58de95,Conférence transformation digitale - Support client - édition 0473,2026-05-16 10:30:00+00:00,PUBLISHED,Conférence,DEPARTMENT,EXTERNAL,9,55,90,5,10,5,1,0,0,51,3,1,0.1293270186348085,0.25417551744228595,0.2627465127465128,0.10787536801064851,0.11974568418119616,0.0,0.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,LOW,1
bb42c1fc-f18e-4326-a89f-56f5163f3e74,Networking communautés internes - édition 0608,2026-05-16 11:45:00+00:00,CANCELLED,Networking,DEPARTMENT,ONSITE,12,181,60,5,11,5,1,0,0,22,3,3,0.06275789287155586,0.2349441165355031,0.1411064425770308,0.09020997691916596,0.11689459646259624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,0
5d614d42-fbb1-42f0-a8f7-2a9827229432,Challenge innovation automatisation métier - édition 0559,2026-05-16 13:00:00+00:00,PUBLISHED,Innovation,DEPARTMENT,ONLINE,10,85,120,5,13,5,0,1,0,28,3,1,0.07760135602601356,0.08441558441558442,0.1698621553884712,0.0767024892554942,0.11417611747509401,0.0,0.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,LOW,1
bb3fee61-4630-42c2-a8eb-2e5e48a281d7,Networking réseau inter-départements - Communication interne - édition 0674,2026-05-16 15:45:00+00:00,PUBLISHED,Networking,DEPARTMENT,EXTERNAL,12,130,60,5,15,5,0,1,0,22,3,3,0.060593827600122906,0.22684259527565817,0.13280606360191136,0.13086183609942226,0.11158120571429642,0.0,0.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,LOW,1
f22cfef6-1b59-4695-a04a-f935a7666d25,Afterwork communauté tech - édition 0462,2026-05-17 17:00:00+00:00,PUBLISHED,Afterwork,GLOBAL,ONSITE,0,106,120,6,17,5,0,1,0,2,1,0,0.11644334984294881,0.3027541156573415,0.24285976317209312,0.043055555555555555,0.14769986127718485,51.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,0.4811320754716981,0.0,0.14285714285714285,0.0,0.28867924528301886,LOW,1
11b08828-5c85-4e37-a2e6-519f0db10774,Rencontre informelle culture interne - Développement - édition 0454,2026-05-17 19:30:00+00:00,DRAFT,Afterwork,DEPARTMENT,EXTERNAL,6,100,150,6,19,5,0,0,1,103,1,2,0.13302011009880105,0.2889925649456442,0.17562289562289563,0.037267080745341616,0.1558323543063193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,0
86ff6e8e-82fd-4212-9c34-4e6c7b1169ad,Rencontre santé au travail respiration et concentration - Qualité - édition 0996,2026-05-18 09:30:00+00:00,PUBLISHED,Bien-être,DEPARTMENT,ONSITE,8,43,90,0,9,5,1,0,0,47,3,1,0.1515827228327228,0.2403742283950617,0.22971147210277643,0.11666414719586735,0.08869694982847781,9.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,0.20930232558139536,0.0,0.3,0.0,0.12558139534883722,LOW,1
18e62ceb-5190-4efe-9fd8-6e3c11ff9ff5,Action RSE mobilité durable - édition 0934,2026-05-18 11:15:00+00:00,DRAFT,RSE,DEPARTMENT,EXTERNAL,2,156,45,0,11,5,1,0,0,105,3,2,0.09317757115864601,0.19213708226298643,0.04481792717086835,0.08789690058790531,0.09235165818462683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,0
a795bfd6-fbc9-4f45-9b13-242d10a07849,Webinaire marketing digital - Informatique - édition 0265,2026-05-18 11:15:00+00:00,PUBLISHED,Webinaire,DEPARTMENT,ONLINE,1,322,90,0,11,5,1,0,0,194,3,0,0.0646875587696712,0.17640890597013154,0.16214338507021436,0.08569947807320767,0.08963543294390251,0.0,0.0,14.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.0,0.0,LOW,1
93d080b3-375c-474d-b280-6fd8503fdc49,Culture d’entreprise onboarding culturel - Finance - édition 0629,2026-05-18 11:30:00+00:00,DRAFT,Culture d’entreprise,DEPARTMENT,ONSITE,3,75,60,0,11,5,1,0,0,108,3,2,0.07206000130204243,0.1399078341013825,0.0,0.08360924690069041,0.08707442057407672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,0
cc13928f-e4ab-4959-ae2c-49b6e026cea3,Atelier bien-être respiration et concentration - IoT - édition 0803,2026-05-19 13:30:00+00:00,PUBLISHED,Bien-être,DEPARTMENT,ONSITE,7,27,60,1,13,5,0,1,0,77,0,3,0.15389150694266973,0.23075925925925922,0.17156862745098037,0.07422821540854277,0.08482731859801591,0.0,0.0,17.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,LOW,1
93c7742c-1cd3-48df-9aab-afcdcc303cc0,Workshop idéation produit - édition 0432,2026-05-20 09:15:00+00:00,PENDING,Atelier,GLOBAL,ONLINE,0,28,90,2,9,5,1,0,0,2,4,0,0.12196315750800553,0.1613460069342422,0.24027614867026234,0.11910199399548652,0.11294197320358225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,0
d596b677-661d-4daa-91d2-5b24dfb649fd,Conférence culture agile - Développement - édition 0422,2026-05-20 13:45:00+00:00,PUBLISHED,Conférence,DEPARTMENT,EXTERNAL,6,172,120,2,13,5,0,1,0,103,4,0,0.12214218426620801,0.24005465536215898,0.16464646464646465,0.0719085836770258,0.11011842387349272,0.0,0.0,17.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.23529411764705882,0.058823529411764705,0.0,LOW,1
610b1601-b881-4a17-9947-14bd481a944d,Formation cybersécurité - IoT - édition 0993,2026-05-20 14:15:00+00:00,PUBLISHED,Formation,DEPARTMENT,ONSITE,7,65,60,2,14,5,0,1,0,77,4,3,0.1114552858339408,0.19927258652748847,0.1583710407239819,0.10077619936986501,0.10743260865706605,22.0,0.0,14.0,8.0,1.0,2.0,0.0,0.0,0.3384615384615385,0.0,0.5714285714285714,0.14285714285714285,0.20307692307692307,LOW,1
26ecf96c-fc59-434d-b997-711495c80de6,Speed meeting petit-déjeuner business - édition 0819,2026-05-20 14:45:00+00:00,DRAFT,Networking,DEPARTMENT,ONSITE,10,166,45,2,14,5,0,1,0,28,4,0,0.05857403334678547,0.21928117543313622,0.15853801169590645,0.10776694463726717,0.11293329746193444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW,0
