user_id,event_id,data_source,sample_weight,event_category,event_audience,event_location_type,event_status,event_capacity,event_duration_minutes,event_day_of_week,event_hour,days_until_event,event_registered_count,event_present_count,event_fill_rate,event_avg_rating,event_feedback_count,same_department,is_global_event,interest_match,user_total_registrations,user_total_attendances,user_attendance_rate,user_avg_rating,user_category_registrations,user_category_attendances,user_category_attendance_rate,points_total,points_events_count,badges_count,was_invited,rsvp_yes,rsvp_maybe,rsvp_no,was_reminded,pair_reminder_count,days_since_last_reminder,user_total_reminders_received,event_total_reminders_sent,registered,attended,feedback_rating,has_feedback,target_score
49df03d0-fa40-4cdf-b3df-abf37a14050b,75717fdf-1844-4625-86fe-1d51edaab5a8,CAPEVENTS_CLEAN,1.0,Webinaire,GLOBAL,ONLINE,PUBLISHED,62,45,6,15,186,25.0,0.0,0.4032258064516129,0.0,0.0,0,1,1,3.0,0.0,0.0,0.0,1.0,0.0,0.0,130.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1.0
3fed2f1f-ed8e-425e-a9c7-8401c4bea33c,c587b719-9e48-4fb4-bd7f-b3a47036f363,CAPEVENTS_NEGATIVE_SAMPLED,0.35,Formation,DEPARTMENT,ONSITE,PUBLISHED,71,180,2,14,168,0.0,0.0,0.0,0.0,0.0,0,0,1,6.0,1.0,0.16666666666666666,5.0,1.0,0.0,0.0,500.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
83591bb5-b0a5-432a-9670-a236e11cbb0b,40d339c6-9f7e-4c65-80aa-eeed3589bc0a,CAPEVENTS_CLEAN,1.0,Culture d’entreprise,GLOBAL,ONLINE,ARCHIVED,173,120,6,15,-45,84.0,68.0,0.48554913294797686,3.1607142857142856,56.0,0,1,1,12.0,7.0,0.5833333333333334,3.0,4.0,3.0,0.75,550.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,2.0
67ef2ce8-8158-4061-b39f-1648161b988a,8ce0f756-4250-4d96-823d-f23fffa653d8,CAPEVENTS_NEGATIVE_SAMPLED,0.35,Networking,DEPARTMENT,EXTERNAL,PUBLISHED,209,45,3,15,36,10.0,0.0,0.04784688995215311,0.0,0.0,0,0,0,7.0,2.0,0.2857142857142857,3.5,1.0,0.0,0.0,180.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
e4f84c7d-fddd-4aec-b66c-9e63b0300989,678e5c49-2025-44bb-a17b-e28c158799b9,CAPEVENTS_CLEAN,1.0,Culture d’entreprise,GLOBAL,ONSITE,PUBLISHED,94,90,5,11,66,52.0,0.0,0.5531914893617021,0.0,0.0,0,1,1,4.0,1.0,0.25,2.0,2.0,1.0,0.5,210.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1.0
912a90c4-9c49-4b06-b8aa-4363306047bd,c8999109-865e-4c78-9880-84c55f8117a5,CAPEVENTS_NEGATIVE_SAMPLED,0.35,Afterwork,DEPARTMENT,EXTERNAL,PUBLISHED,68,90,2,17,105,0.0,0.0,0.0,0.0,0.0,1,0,1,7.0,1.0,0.14285714285714285,3.0,1.0,0.0,0.0,125.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.0
65f45148-d34d-4ca8-b231-ff27af7e1083,cdc81e4d-1a1d-49c5-bb5a-9a407771f7b5,CAPEVENTS_NEGATIVE_SAMPLED,0.35,Networking,DEPARTMENT,ONLINE,PUBLISHED,138,60,2,10,147,0.0,0.0,0.0,0.0,0.0,0,0,0,11.0,5.0,0.45454545454545453,3.3333333333333335,0.0,0.0,0.0,405.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
96f88851-c0d4-41cf-be20-b08886bc6e6c,ccd46cab-c742-472f-8b66-729694b1c18b,CAPEVENTS_CLEAN,1.0,RSE,GLOBAL,ONLINE,ARCHIVED,175,120,0,15,-37,81.0,62.0,0.46285714285714286,3.1914893617021276,47.0,0,1,0,11.0,3.0,0.2727272727272727,4.333333333333333,1.0,1.0,1.0,405.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,3.0
62668eb7-8a70-4916-8f73-9d676777f177,7c74f05d-bfb8-4726-8c16-e95b17f5e4be,CAPEVENTS_CLEAN,1.0,Team building,GLOBAL,EXTERNAL,PUBLISHED,30,180,2,9,-14,8.0,7.0,0.26666666666666666,2.2,5.0,0,1,0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-1.0
0d3b9abd-2bf6-47a0-b674-e66bfbd1c058,0f44ec14-e8d6-4a67-9723-de29c44b9fb4,CAPEVENTS_NEGATIVE_SAMPLED,0.35,RSE,DEPARTMENT,ONLINE,DRAFT,141,120,3,11,57,0.0,0.0,0.0,0.0,0.0,0,0,0,5.0,1.0,0.2,5.0,0.0,0.0,0.0,120.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
d46bbc33-a6b9-4170-bdd9-62088f76392b,20e375da-b8ae-4f7d-bf94-de852a6d05dd,CAPEVENTS_NEGATIVE_SAMPLED,0.35,Afterwork,GLOBAL,ONLINE,DRAFT,104,90,4,17,44,0.0,0.0,0.0,0.0,0.0,0,1,0,13.0,2.0,0.15384615384615385,5.0,2.0,0.0,0.0,220.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
8316ff5f-cf64-4d38-95c5-ca2d545ce3d2,91663dcc-03b8-4d0e-8b0f-6575293b7cd0,CAPEVENTS_CLEAN,1.0,Atelier,DEPARTMENT,ONLINE,PUBLISHED,56,90,4,16,170,29.0,0.0,0.5178571428571429,0.0,0.0,1,0,1,5.0,1.0,0.2,0.0,2.0,1.0,0.5,300.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1.0
e6cbc23c-448f-475b-9d8d-a739cbc80407,f22cfef6-1b59-4695-a04a-f935a7666d25,CAPEVENTS_CLEAN,1.0,Afterwork,GLOBAL,ONSITE,PUBLISHED,106,120,6,17,4,51.0,0.0,0.4811320754716981,0.0,0.0,0,1,0,6.0,2.0,0.3333333333333333,3.0,1.0,0.0,0.0,180.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1.0
4c9ed491-fd91-409f-a4ce-61dddd56f08f,36b983c0-d67a-468a-a8c7-bc43cb011a1c,CAPEVENTS_NEGATIVE_SAMPLED,0.35,RSE,DEPARTMENT,ONSITE,DRAFT,198,120,4,16,9,0.0,0.0,0.0,0.0,0.0,0,0,0,8.0,2.0,0.25,3.0,0.0,0.0,0.0,205.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
1be443c1-01cd-4768-b52a-7eb78db9af09,d880be32-4a6a-45a5-8673-4464c22cee52,CAPEVENTS_NEGATIVE_SAMPLED,0.35,Atelier,DEPARTMENT,ONSITE,PUBLISHED,22,180,0,16,-30,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
bc157ecf-7954-494e-a055-311a276bf358,6fa4473a-ea77-4780-8e50-fef069e589b2,CAPEVENTS_NEGATIVE_SAMPLED,0.35,RSE,DEPARTMENT,ONSITE,ARCHIVED,37,90,5,11,-18,0.0,0.0,0.0,0.0,0.0,0,0,1,10.0,2.0,0.2,4.0,2.0,0.0,0.0,220.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
63c7f6a6-1fb9-467e-a32c-b7f7fbd263d6,331da1af-2206-4456-bd38-421df652d89d,CAPEVENTS_NEGATIVE_SAMPLED,0.35,Networking,DEPARTMENT,ONSITE,PUBLISHED,41,60,1,15,202,0.0,0.0,0.0,0.0,0.0,0,0,0,9.0,4.0,0.4444444444444444,4.0,4.0,2.0,0.5,530.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
0737a7a1-e7e6-43a8-ade5-027ff9fba167,57a22fbd-fb3d-4183-b17e-a631b6f5c5fe,CAPEVENTS_NEGATIVE_SAMPLED,0.35,Bien-être,GLOBAL,ONSITE,DRAFT,60,120,3,9,36,0.0,0.0,0.0,0.0,0.0,0,1,0,5.0,1.0,0.2,4.0,0.0,0.0,0.0,220.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
d6fe6795-80b6-44d5-81a2-ba29873a9947,91a80198-e0f4-4f19-9330-1741c8f76098,CAPEVENTS_NEGATIVE_SAMPLED,0.35,Formation,GLOBAL,ONLINE,PUBLISHED,14,60,3,14,155,8.0,0.0,0.5714285714285714,0.0,0.0,0,1,1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
bcd22804-cb9b-430b-879b-fbdade368183,ed1a0f86-11e8-48fd-a5b7-1beef8e7499a,CAPEVENTS_NEGATIVE_SAMPLED,0.35,Afterwork,DEPARTMENT,ONSITE,CANCELLED,24,120,3,17,29,0.0,0.0,0.0,0.0,0.0,0,0,1,5.0,2.0,0.4,5.0,1.0,1.0,1.0,170.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
a653f1b8-2202-491e-8b31-77d92d162949,ed1a0f86-11e8-48fd-a5b7-1beef8e7499a,CAPEVENTS_NEGATIVE_SAMPLED,0.35,Afterwork,DEPARTMENT,ONSITE,CANCELLED,24,120,3,17,29,0.0,0.0,0.0,0.0,0.0,0,0,1,4.0,2.0,0.5,4.0,1.0,0.0,0.0,345.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
8954a352-4311-4f3c-a1bf-25bad61c44c0,2662f2f2-e147-4bfb-a3b6-41a7cba757de,CAPEVENTS_NEGATIVE_SAMPLED,0.35,Bien-être,DEPARTMENT,EXTERNAL,ARCHIVED,21,90,2,13,-35,15.0,11.0,0.7142857142857143,3.0,9.0,0,0,0,6.0,2.0,0.3333333333333333,3.0,0.0,0.0,0.0,280.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
c0f17624-388d-4a76-833d-00a5d20ecc26,c368d659-2d4d-4e1c-9b7e-89c7b76c4052,CAPEVENTS_NEGATIVE_SAMPLED,0.35,Atelier,GLOBAL,ONLINE,PENDING,43,120,5,15,192,0.0,0.0,0.0,0.0,0.0,0,1,0,6.0,3.0,0.5,3.5,0.0,0.0,0.0,450.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0.0
a8d3e377-0e26-45b7-bd86-63aae9be7dbb,7fe2252b-36f4-4da7-80e4-6ac72b4eeb71,CAPEVENTS_NEGATIVE_SAMPLED,0.35,Formation,DEPARTMENT,ONLINE,ARCHIVED,26,60,1,16,-43,6.0,3.0,0.23076923076923078,2.3333333333333335,3.0,0,0,1,7.0,3.0,0.42857142857142855,4.0,0.0,0.0,0.0,280.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
cb17d7d1-9663-46f6-8a78-677490248001,f770a84d-ce63-418e-802d-0968d4ae5ba3,CAPEVENTS_CLEAN,1.0,RSE,GLOBAL,ONSITE,PUBLISHED,86,45,4,11,100,44.0,0.0,0.5116279069767442,0.0,0.0,0,1,0,5.0,1.0,0.2,1.0,1.0,0.0,0.0,120.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1.0
04ebe506-cbfc-450e-9f9f-21e8320c892b,054ba1a5-6c55-41b3-a4cd-cc4701fe52c7,CAPEVENTS_NEGATIVE_SAMPLED,0.35,Conférence,GLOBAL,ONLINE,REJECTED,196,45,4,9,156,0.0,0.0,0.0,0.0,0.0,0,1,1,10.0,3.0,0.3,2.0,3.0,1.0,0.3333333333333333,370.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
966251e0-21da-4b33-8c4f-5acafc653771,2fe4bbd0-86d5-4b72-9d44-d86bbd1edb63,CAPEVENTS_NEGATIVE_SAMPLED,0.35,RSE,DEPARTMENT,EXTERNAL,PUBLISHED,202,90,6,10,193,0.0,0.0,0.0,0.0,0.0,0,0,1,7.0,4.0,0.5714285714285714,5.0,0.0,0.0,0.0,430.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0.0
d0f4fbc4-456a-46ec-83cb-fa4972235dcc,47ab9c32-9eb9-40ba-831e-c71bc4093dd8,CAPEVENTS_NEGATIVE_SAMPLED,0.35,Afterwork,GLOBAL,ONSITE,PUBLISHED,94,120,0,18,110,0.0,0.0,0.0,0.0,0.0,0,1,0,6.0,1.0,0.16666666666666666,5.0,1.0,0.0,0.0,230.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
41417e3e-4fd4-4942-a396-ba652bde8364,9c310c8a-230b-4fa5-83e3-97417739fdd1,CAPEVENTS_NEGATIVE_SAMPLED,0.35,Afterwork,DEPARTMENT,ONSITE,ARCHIVED,90,90,3,18,-48,55.0,41.0,0.6111111111111112,3.1153846153846154,26.0,0,0,1,12.0,2.0,0.16666666666666666,2.0,0.0,0.0,0.0,310.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
f4ff8b53-48fb-46e8-9ea0-bc7c51ea9fee,a7992941-ac5b-4923-985f-b8be3e23a195,CAPEVENTS_CLEAN,1.0,Atelier,GLOBAL,ONLINE,PUBLISHED,30,120,3,11,85,2.0,0.0,0.06666666666666667,0.0,0.0,0,1,1,5.0,1.0,0.2,4.0,0.0,0.0,0.0,120.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-1.0
830b26e2-0a20-44ba-bebb-2eb0e55eb5eb,34b9498d-775d-41a7-a8be-b17c1bf5cbc8,CAPEVENTS_CLEAN,1.0,Conférence,DEPARTMENT,EXTERNAL,PUBLISHED,52,45,2,10,-7,18.0,0.0,0.34615384615384615,0.0,0.0,1,0,1,12.0,2.0,0.16666666666666666,4.0,3.0,1.0,0.3333333333333333,325.0,13.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1.0
a06df71a-41d5-45c9-ba0e-d7de01b095a9,f89024fa-7498-4a32-9bda-b85fd8e85d44,CAPEVENTS_NEGATIVE_SAMPLED,0.35,Conférence,GLOBAL,EXTERNAL,CANCELLED,184,90,5,9,73,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
921f32d9-32ea-4d21-8db4-7b339d13a5b6,5474c117-7b83-4280-afa7-dae957258308,CAPEVENTS_NEGATIVE_SAMPLED,0.35,RSE,DEPARTMENT,ONSITE,PUBLISHED,88,45,0,14,145,25.0,0.0,0.2840909090909091,0.0,0.0,0,0,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
e6cbc23c-448f-475b-9d8d-a739cbc80407,cc1e525c-1634-4faa-a219-205c36dc14f1,CAPEVENTS_NEGATIVE_SAMPLED,0.35,RSE,DEPARTMENT,ONSITE,PENDING,174,60,4,16,170,0.0,0.0,0.0,0.0,0.0,1,0,1,6.0,2.0,0.3333333333333333,3.0,1.0,1.0,1.0,180.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
a8d3e377-0e26-45b7-bd86-63aae9be7dbb,dac174be-e2df-44f1-a83c-ebe30070954e,CAPEVENTS_NEGATIVE_SAMPLED,0.35,Networking,DEPARTMENT,ONLINE,PUBLISHED,107,90,5,13,73,40.0,0.0,0.37383177570093457,0.0,0.0,0,0,0,7.0,3.0,0.42857142857142855,4.0,0.0,0.0,0.0,280.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
6f1c92a2-1730-457e-af80-22ceee52065e,2389a90c-9d8c-4ecd-b9d2-764f491b540b,CAPEVENTS_NEGATIVE_SAMPLED,0.35,Atelier,DEPARTMENT,ONSITE,PUBLISHED,43,90,5,14,150,14.0,0.0,0.32558139534883723,0.0,0.0,0,0,1,6.0,1.0,0.16666666666666666,3.0,0.0,0.0,0.0,130.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
ff547326-c297-4923-8b93-97313a467f80,5fbe9325-fc7a-4484-89c9-2cb427003f58,CAPEVENTS_NEGATIVE_SAMPLED,0.35,Innovation,DEPARTMENT,ONLINE,PUBLISHED,109,90,3,9,127,0.0,0.0,0.0,0.0,0.0,0,0,0,6.0,2.0,0.3333333333333333,3.0,1.0,0.0,0.0,185.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
15422187-1dc9-46d5-8bf2-867217ee9f44,d54a6f3b-25b1-45fb-89f2-6a37558580a7,CAPEVENTS_NEGATIVE_SAMPLED,0.35,Culture d’entreprise,GLOBAL,EXTERNAL,CANCELLED,62,45,1,15,-29,0.0,0.0,0.0,0.0,0.0,0,1,1,5.0,2.0,0.4,3.5,0.0,0.0,0.0,290.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
a04f5eda-a557-4705-92b5-88cc55ea6558,6063acb9-f7b9-49bf-b8a7-a0318e0fca4c,CAPEVENTS_NEGATIVE_SAMPLED,0.35,Webinaire,GLOBAL,ONLINE,PUBLISHED,90,90,2,16,35,0.0,0.0,0.0,0.0,0.0,0,1,1,9.0,2.0,0.2222222222222222,5.0,1.0,0.0,0.0,230.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
8006d300-c0ae-4a0d-ba53-074804f86119,1d3e5d1f-ac99-4f20-92fb-db860e780050,CAPEVENTS_NEGATIVE_SAMPLED,0.35,Culture d’entreprise,DEPARTMENT,ONSITE,ARCHIVED,75,45,0,16,-16,0.0,0.0,0.0,0.0,0.0,0,0,1,4.0,3.0,0.75,3.6666666666666665,0.0,0.0,0.0,150.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
5147885c-e8a5-473d-88c2-92f1ac8aaab2,5c16972b-3360-4fab-9157-7a2fe4be1ed7,CAPEVENTS_CLEAN,1.0,Conférence,GLOBAL,ONSITE,PUBLISHED,191,90,2,11,-63,84.0,71.0,0.4397905759162304,3.25,52.0,0,1,1,6.0,2.0,0.3333333333333333,5.0,2.0,1.0,0.5,380.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,3.0
4c166401-3fd9-47c6-993a-883bd0d2ca29,1ddbc509-59eb-481a-b86c-4a99e3cb26de,CAPEVENTS_NEGATIVE_SAMPLED,0.35,Innovation,GLOBAL,ONLINE,PENDING,33,90,4,14,191,0.0,0.0,0.0,0.0,0.0,0,1,0,9.0,2.0,0.2222222222222222,1.0,1.0,0.0,0.0,510.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
77ed7cf5-803c-4187-83b3-25897714182f,3767443b-8b24-4c29-8f7e-a40de243cc14,CAPEVENTS_NEGATIVE_SAMPLED,0.35,Webinaire,DEPARTMENT,ONLINE,REJECTED,276,60,0,14,138,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
11a37724-d4a2-4571-9734-d56b460e4a73,c71b8b72-0da8-49f7-a611-4c9f2d2071a0,CAPEVENTS_NEGATIVE_SAMPLED,0.35,Formation,GLOBAL,ONSITE,ARCHIVED,79,120,4,10,-54,0.0,0.0,0.0,0.0,0.0,0,1,0,7.0,2.0,0.2857142857142857,4.5,2.0,0.0,0.0,280.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
f8d7dc0b-5a3b-44ee-98f3-b79e6f774b1e,8bd3500e-6ef1-40e4-91e0-e1b6284d7170,CAPEVENTS_CLEAN,1.0,Webinaire,GLOBAL,ONLINE,PUBLISHED,401,45,5,15,-11,100.0,0.0,0.24937655860349128,0.0,0.0,0,1,0,8.0,1.0,0.125,0.0,1.0,0.0,0.0,130.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1.0
ada33a22-047d-41f7-9001-c78a46d52ecc,5cebab24-3343-49c0-9993-b40c91def978,CAPEVENTS_NEGATIVE_SAMPLED,0.35,Conférence,GLOBAL,ONSITE,PUBLISHED,190,120,2,10,189,45.0,0.0,0.23684210526315788,0.0,0.0,0,1,1,9.0,2.0,0.2222222222222222,1.0,3.0,0.0,0.0,230.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
28ac5ef3-c8dc-4aa9-97a4-4bd90a55268b,f98ec964-4f52-4279-aa96-811e647742a4,CAPEVENTS_NEGATIVE_SAMPLED,0.35,Networking,GLOBAL,EXTERNAL,DRAFT,45,45,4,15,226,0.0,0.0,0.0,0.0,0.0,0,1,1,10.0,6.0,0.6,3.0,4.0,3.0,0.75,460.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2ef6e49e-2db4-4aba-9300-2be6b73234f7,a5ed6c38-e898-4ec6-b07d-cb3916c55f75,CAPEVENTS_CLEAN,1.0,Culture d’entreprise,DEPARTMENT,ONSITE,PUBLISHED,93,60,3,11,71,39.0,0.0,0.41935483870967744,0.0,0.0,1,0,1,8.0,3.0,0.375,3.0,1.0,0.0,0.0,390.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1.0
d8820e49-04ca-49fb-ae6e-24da3db841fb,6d00330d-bfd2-481d-a91c-bf1a52452289,CAPEVENTS_NEGATIVE_SAMPLED,0.35,Afterwork,DEPARTMENT,EXTERNAL,PUBLISHED,26,90,6,19,-3,0.0,0.0,0.0,0.0,0.0,0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
be09ca96-c6bc-47f0-8da2-2fe50ad27d22,678867f6-b342-4f9e-b72a-194e25f98895,CAPEVENTS_NEGATIVE_SAMPLED,0.35,Bien-être,DEPARTMENT,ONSITE,PUBLISHED,51,60,0,9,229,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1.0,0.5,3.0,1.0,1.0,1.0,90.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
6f1c92a2-1730-457e-af80-22ceee52065e,65b4594a-eefd-44f2-a85b-5e803901832b,CAPEVENTS_NEGATIVE_SAMPLED,0.35,Bien-être,GLOBAL,ONSITE,PUBLISHED,60,60,3,15,8,0.0,0.0,0.0,0.0,0.0,0,1,0,6.0,1.0,0.16666666666666666,3.0,0.0,0.0,0.0,130.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
82acf793-5875-4b86-a2c7-7bfc77ca1687,f22cfef6-1b59-4695-a04a-f935a7666d25,CAPEVENTS_CLEAN,1.0,Afterwork,GLOBAL,ONSITE,PUBLISHED,106,120,6,17,4,51.0,0.0,0.4811320754716981,0.0,0.0,0,1,1,10.0,2.0,0.2,3.0,1.0,0.0,0.0,340.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1.0
6d306999-ddb5-47e6-9aec-107cca3f6bbb,fad3782b-2313-45bf-ab09-068cf2c2854e,CAPEVENTS_NEGATIVE_SAMPLED,0.35,Atelier,DEPARTMENT,ONLINE,PUBLISHED,44,180,4,16,212,0.0,0.0,0.0,0.0,0.0,1,0,1,4.0,1.0,0.25,1.0,1.0,0.0,0.0,210.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
56e09b90-5896-4653-a6d0-833a2aaf2380,15c3006d-10ce-4c54-a7f1-eacd5be59821,CAPEVENTS_NEGATIVE_SAMPLED,0.35,Team building,GLOBAL,EXTERNAL,DRAFT,67,90,4,13,79,0.0,0.0,0.0,0.0,0.0,0,1,0,5.0,1.0,0.2,3.0,0.0,0.0,0.0,220.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
8316ff5f-cf64-4d38-95c5-ca2d545ce3d2,63b1a9bd-1766-40ca-a0f1-6d8964f0ed41,CAPEVENTS_NEGATIVE_SAMPLED,0.35,Culture d’entreprise,GLOBAL,ONLINE,CANCELLED,46,90,2,11,-56,0.0,0.0,0.0,0.0,0.0,0,1,1,5.0,1.0,0.2,0.0,0.0,0.0,0.0,300.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
04bb8b7a-cd4c-4a01-91d4-4704fda80686,39bfc35e-8bb4-403e-b418-4d800493599f,CAPEVENTS_CLEAN,1.0,Atelier,GLOBAL,ONSITE,ARCHIVED,76,60,2,10,-49,24.0,18.0,0.3157894736842105,3.1818181818181817,11.0,0,1,0,8.0,3.0,0.375,3.5,1.0,1.0,1.0,470.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,3.0
f97a0b32-2873-4e32-aeb0-26f42cfbc29d,27a6cefe-63a3-43a5-a6da-1fe18a1d2c4a,CAPEVENTS_NEGATIVE_SAMPLED,0.35,Atelier,DEPARTMENT,ONSITE,PUBLISHED,52,90,1,14,132,0.0,0.0,0.0,0.0,0.0,0,0,0,4.0,1.0,0.25,5.0,0.0,0.0,0.0,110.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
